interaction_symbol	ligand	receptor	ligand_scarce_rank	ligand_abundant_rank	receptor_scarce_rank	receptor_abundant_rank	scarce_lig_abund_rec_rank	abund_lig_abund_rec_rank	abund_lig_scarce_rec_rank
GDF11-BMPR1B	GDF11	BMPR1B	0.011876484560570071	0.9904988123515439	0.4051724137931034	0.4885057471264368	0.05415860735009671	0.7569310122501612	0.816247582205029
IL1RN-IL1RL2	IL1RN	IL1RL2	0.8931116389548693	0.18527315914489312	0.7270114942528736	0.35344827586206895	0.6802063185041909	0.27724049000644746	0.4590586718246293
ORM1-CCR5	ORM1	CCR5	0.48931116389548696	0.18527315914489312	0.9109195402298851	0.0603448275862069	0.12572533849129594	0.195357833655706	0.521598968407479
CCN3-PLXNA1	CCN3	PLXNA1	0.3752969121140142	0.503562945368171	0.10344827586206896	0.9425287356321839	0.7337201805286911	0.7511283043197937	0.28820116054158607
CCL21-MTNR1A	CCL21	MTNR1A	0.6365795724465558	0	0.7011494252873564	0.22413793103448276	0.42359767891682787	0	0
CCL21-CXCR3	CCL21	CXCR3	0.6365795724465558	0	0.7298850574712644	0.1781609195402299	0.36299161831076726	0	0
CCL21-ACKR2	CCL21	ACKR2	0.6365795724465558	0	0.3649425287356322	0.5402298850574713	0.7221147646679562	0	0
CCL27-ACKR2	CCL27	ACKR2	0.3515439429928741	0.4418052256532066	0.3649425287356322	0.5402298850574713	0.4977433913604126	0.5293359123146357	0.5074145712443585
CCL27-MTNR1A	CCL27	MTNR1A	0.3515439429928741	0.4418052256532066	0.7011494252873564	0.22413793103448276	0.27401676337846553	0.32559638942617664	0.7176015473887815
THBS1-TNFRSF11B	THBS1	TNFRSF11B	0.8408551068883611	0.7624703087885986	0.8735632183908046	0.47413793103448276	0.7827208252740168	0.6505480335267569	0.9529335912314636
IL37-IL1RAPL1	IL37	IL1RAPL1	0.9239904988123515	0	0.35344827586206895	0.5804597701149425	0.8891038039974211	0	0
IL1A-IL1R2	IL1A	IL1R2	0.41092636579572445	0.3491686460807601	0.6695402298850575	0.367816091954023	0.440361057382334	0.38104448742746616	0.6266924564796905
NMU-MTNR1A	NMU	MTNR1A	0.36104513064133015	0.5581947743467933	0.7011494252873564	0.22413793103448276	0.2791747259832366	0.3713733075435203	0.8085106382978723
FGF2-FGFR1	FGF2	FGFR1	0.2850356294536817	0.9691211401425178	0.005747126436781609	0.9511494252873564	0.6183107672469375	0.9916183107672469	0.17988394584139264
FGF2-FGFRL1	FGF2	FGFRL1	0.2850356294536817	0.9691211401425178	0.3505747126436782	0.6408045977011494	0.48484848484848486	0.8413926499032882	0.7504835589941973
FGF2-NRP1	FGF2	NRP1	0.2850356294536817	0.9691211401425178	0.3218390804597701	0.7729885057471264	0.5506125080593166	0.9284332688588007	0.7221147646679562
WNT5A-EPHA7	WNT5A	EPHA7	0.07363420427553444	0.9477434679334917	0.21264367816091953	0.7471264367816092	0.2082527401676338	0.9084461637653127	0.5828497743391361
WNT5A-FZD1	WNT5A	FZD1	0.07363420427553444	0.9477434679334917	0.08908045977011494	0.9252873563218391	0.24693745970341716	0.9780786589297228	0.35654416505480335
WNT5A-FZD9	WNT5A	FZD9	0.07363420427553444	0.9477434679334917	0.4454022988505747	0.4454022988505747	0.13668600902643455	0.7059961315280464	0.8291424887169568
WNT5A-FZD7	WNT5A	FZD7	0.07363420427553444	0.9477434679334917	0.42528735632183906	0.5804597701149425	0.16892327530625403	0.7969052224371374	0.8175370728562218
WNT5A-FZD8	WNT5A	FZD8	0.07363420427553444	0.9477434679334917	0.39080459770114945	0.3563218390804598	0.11476466795615732	0.6279819471308833	0.7878787878787878
FGF10-FGFRL1	FGF10	FGFRL1	0.36342042755344417	0.41092636579572445	0.3505747126436782	0.6408045977011494	0.5686653771760155	0.5551257253384912	0.475177304964539
FGF10-FGFR1	FGF10	FGFR1	0.36342042755344417	0.41092636579572445	0.005747126436781609	0.9511494252873564	0.7253384912959381	0.6776273372018052	0.16698903932946485
OLFM2-ROBO2	OLFM2	ROBO2	0.5558194774346793	0.8646080760095012	0.06609195402298851	0.9568965517241379	0.8865248226950354	0.965183752417795	0.2985170857511283
KNG1-RXFP4	KNG1	RXFP4	0.47980997624703087	0.31353919239904987	0.5919540229885057	0.4540229885057471	0.5448098001289491	0.39587362991618313	0.5551257253384912
KNG1-PLAUR	KNG1	PLAUR	0.47980997624703087	0.31353919239904987	0.6436781609195402	0.46839080459770116	0.562862669245648	0.4049000644745326	0.5841392649903289
KNG1-MTNR1A	KNG1	MTNR1A	0.47980997624703087	0.31353919239904987	0.7011494252873564	0.22413793103448276	0.3488072211476467	0.28368794326241137	0.6034816247582205
EGF-FSHR	EGF	FSHR	0.37767220902612825	0.40617577197149646	0.6293103448275862	0.0603448275862069	0.09929078014184398	0.2205029013539652	0.655705996131528
EGF-ERBB3	EGF	ERBB3	0.37767220902612825	0.40617577197149646	0.06896551724137931	0.9022988505747126	0.7188910380399742	0.6537717601547389	0.24177949709864605
EGF-ERBB4	EGF	ERBB4	0.37767220902612825	0.40617577197149646	0.2471264367816092	0.5919540229885057	0.5570599613152805	0.5312701482914249	0.3900709219858156
EGF-NRP1	EGF	NRP1	0.37767220902612825	0.40617577197149646	0.3218390804597701	0.7729885057471264	0.6466795615731786	0.6105738233397808	0.45454545454545453
EGF-AXL	EGF	AXL	0.37767220902612825	0.40617577197149646	0.41379310344827586	0.47126436781609193	0.47904577691811734	0.4693745970341715	0.51901998710509345
SEMA3C-PLXND1	SEMA3C	PLXND1	0.021377672209026127	0.9619952494061758	0.3764367816091954	0.617816091954023	0.08123791102514506	0.8265635074145713	0.7769181173436492
SEMA3C-NRP1	SEMA3C	NRP1	0.021377672209026127	0.9619952494061758	0.3218390804597701	0.7729885057471264	0.08768536428110896	0.9264990328820116	0.716956802063185
SEMA3A-PLXNA3	SEMA3A	PLXNA3	0.0166270783847981	0.997624703087886	0.04597701149425287	0.9195402298850575	0.0851063829787234	0.9890393294648614	0.2804642166344294
SEMA3A-NRP2	SEMA3A	NRP2	0.0166270783847981	0.997624703087886	0.8045977011494253	0.5574712643678161	0.06511927788523533	0.7994842037395229	0.9838813668600903
WNT2-FZD1	WNT2	FZD1	0.34679334916864607	0.6270783847980997	0.08908045977011494	0.9252873563218391	0.6879432624113475	0.8136686009026435	0.29658284977433913
WNT2-FZD4	WNT2	FZD4	0.34679334916864607	0.6270783847980997	0.23563218390804597	0.7241379310344828	0.5938104448742747	0.7311411992263056	0.47840103159252095
WNT2-FZD7	WNT2	FZD7	0.34679334916864607	0.6270783847980997	0.42528735632183906	0.5804597701149425	0.5138620245003224	0.6511927788523533	0.6686009026434558
WNT2-FZD3	WNT2	FZD3	0.34679334916864607	0.6270783847980997	0.017241379310344827	0.9712643678160919	0.7124435847840103	0.8336557059961315	0.19213410702772404
WNT2-FZD8	WNT2	FZD8	0.34679334916864607	0.6270783847980997	0.39080459770114945	0.3563218390804598	0.3829787234042553	0.5112830431979368	0.6447453255963894
WNT2-FZD5	WNT2	FZD5	0.34679334916864607	0.6270783847980997	0.1752873563218391	0.646551724137931	0.5609284332688588	0.6911669890393295	0.41328175370728565
WNT2-FZD2	WNT2	FZD2	0.34679334916864607	0.6270783847980997	0.3706896551724138	0.6091954022988506	0.5351386202450032	0.6686009026434558	0.6247582205029013
GAL-MTNR1A	GAL	MTNR1A	0.08788598574821853	0.8432304038004751	0.7011494252873564	0.22413793103448276	0.09348807221147647	0.46808510638297873	0.9310122501611864
GAL-GPR151	GAL	GPR151	0.08788598574821853	0.8432304038004751	0.7442528735632183	0	0	0	0.9445519019987105
INHBE-ACVR2B	INHBE	ACVR2B	0.29691211401425177	0.5344418052256532	0.028735632183908046	0.9080459770114943	0.6163765312701482	0.7575757575757576	0.2063185041908446
FGF7-FGFR4	FGF7	FGFR4	0.1187648456057007	0.7980997624703088	0.031609195402298854	0.9367816091954023	0.3584784010315925	0.9277885235332044	0.2314635718891038
FGF7-FGFR1	FGF7	FGFR1	0.1187648456057007	0.7980997624703088	0.005747126436781609	0.9511494252873564	0.3610573823339781	0.9335912314635719	0.17408123791102514
FGF7-FGFR3	FGF7	FGFR3	0.1187648456057007	0.7980997624703088	0.10632183908045977	0.9166666666666666	0.3520309477756286	0.9206963249516441	0.3584784010315925
PTH2-ADCYAP1R1	PTH2	ADCYAP1R1	0.6365795724465558	0	0.5488505747126436	0.34770114942528735	0.5525467440361057	0	0
PTH2-TSHR	PTH2	TSHR	0.6365795724465558	0	0.5574712643678161	0.4224137931034483	0.6137975499677627	0	0
PTH2-VIPR1	PTH2	VIPR1	0.6365795724465558	0	0.367816091954023	0.7413793103448276	0.8317214700193424	0	0
CGN-TGFBR2	CGN	TGFBR2	0.16389548693586697	0.9809976247030879	0.19827586206896552	0.8362068965517241	0.41134751773049644	0.9626047711154094	0.5718891038039974
CGN-TGFBR1	CGN	TGFBR1	0.16389548693586697	0.9809976247030879	0.040229885057471264	0.9109195402298851	0.437137330754352	0.9832366215344939	0.2675693101225016
LEFTY1-ACVR2B	LEFTY1	ACVR2B	0.17339667458432304	0.6959619952494062	0.028735632183908046	0.9080459770114943	0.45003223726627983	0.8465506125080593	0.21470019342359767
LEFTY1-ACVR1B	LEFTY1	ACVR1B	0.17339667458432304	0.6959619952494062	0.03735632183908046	0.9137931034482759	0.4526112185686654	0.8504190844616376	0.23533204384268214
NXPH2-NRXN1	NXPH2	NRXN1	0.27315914489311166	0.684085510688836	0.05459770114942529	0.9885057471264368	0.6176660219213411	0.8865248226950354	0.2624113475177305
UCN2-IL10RB	UCN2	IL10RB	0.5605700712589073	0.4821852731591449	0.5574712643678161	0.5086206896551724	0.6389426176660219	0.5377176015473888	0.670535138620245
SFRP2-FZD5	SFRP2	FZD5	0.8646080760095012	0.37292161520190026	0.1752873563218391	0.646551724137931	0.900709219858156	0.533204384268214	0.3127014829142489
FGF18-FGFR4	FGF18	FGFR4	0.08076009501187649	0.9358669833729216	0.031609195402298854	0.9367816091954023	0.26370083816892326	0.9774339136041263	0.24564796905222436
FGF18-FGFR1	FGF18	FGFR1	0.08076009501187649	0.9358669833729216	0.005747126436781609	0.9511494252873564	0.2695035460992908	0.9819471308833011	0.17794970986460348
FGF18-FGFR3	FGF18	FGFR3	0.08076009501187649	0.9358669833729216	0.10632183908045977	0.9166666666666666	0.26047711154094133	0.9729206963249516	0.38555770470664086
CRH-ADCYAP1R1	CRH	ADCYAP1R1	0.42755344418052255	0.9714964370546318	0.5488505747126436	0.34770114942528735	0.4345583494519665	0.6286266924564797	0.8994197292069632
CRH-PTH1R	CRH	PTH1R	0.42755344418052255	0.9714964370546318	0.5459770114942529	0.23850574712643677	0.3372018052869117	0.5203094777562862	0.8974854932301741
CRH-VIPR1	CRH	VIPR1	0.42755344418052255	0.9714964370546318	0.367816091954023	0.7413793103448276	0.68214055448098	0.9148936170212766	0.7704706640876854
CRH-MC2R	CRH	MC2R	0.42755344418052255	0.9714964370546318	0.6293103448275862	0.0603448275862069	0.11218568665377177	0.26627981947130885	0.9400386847195358
CRH-TSHR	CRH	TSHR	0.42755344418052255	0.9714964370546318	0.5574712643678161	0.4224137931034483	0.4829142488716957	0.6956802063185042	0.9032882011605415
GPHA2-EPHA6	GPHA2	EPHA6	0.15676959619952494	0.7292161520190024	0.27586206896551724	0.632183908045977	0.3301096067053514	0.7421018697614442	0.5822050290135397
IL18-IL1RAPL1	IL18	IL1RAPL1	0.26365795724465557	0.665083135391924	0.35344827586206895	0.5804597701149425	0.4455190199871051	0.6744036105738234	0.6299161831076725
PTH-ADCYAP1R1	PTH	ADCYAP1R1	0.6365795724465558	0	0.5488505747126436	0.34770114942528735	0.5525467440361057	0	0
PTH-VIPR1	PTH	VIPR1	0.6365795724465558	0	0.367816091954023	0.7413793103448276	0.8317214700193424	0	0
PTH-TSHR	PTH	TSHR	0.6365795724465558	0	0.5574712643678161	0.4224137931034483	0.6137975499677627	0	0
BMP3-ACVR2B	BMP3	ACVR2B	0.14489311163895488	0.8931116389548693	0.028735632183908046	0.9080459770114943	0.39909735654416506	0.9561573178594455	0.23468729851708575
BMP3-BMPR2	BMP3	BMPR2	0.14489311163895488	0.8931116389548693	0.02586206896551724	0.7959770114942529	0.36879432624113473	0.9103803997421018	0.22501611863313992
BMP3-BMPR1A	BMP3	BMPR1A	0.14489311163895488	0.8931116389548693	0.07758620689655173	0.7701149425287356	0.3591231463571889	0.8942617666021921	0.3230174081237911
BMP3-BMPR1B	BMP3	BMPR1B	0.14489311163895488	0.8931116389548693	0.4051724137931034	0.4885057471264368	0.25209542230818827	0.716956802063185	0.7756286266924565
BMP6-HJV	BMP6	HJV	0.3491686460807601	0.5439429928741093	0.9597701149425287	0	0	0	0.8929722759509994
SEMA3D-PLXND1	SEMA3D	PLXND1	0.05463182897862233	0.8527315914489311	0.3764367816091954	0.617816091954023	0.13926499032882012	0.7827208252740168	0.7279174725983236
WNT3A-FZD5	WNT3A	FZD5	0.6365795724465558	0	0.1752873563218391	0.646551724137931	0.7949709864603481	0	0
WNT3A-ROR1	WNT3A	ROR1	0.6365795724465558	0	0.07471264367816093	0.9224137931034483	0.9206963249516441	0	0
WNT3A-FZD7	WNT3A	FZD7	0.6365795724465558	0	0.42528735632183906	0.5804597701149425	0.7427466150870407	0	0
WNT7A-FZD9	WNT7A	FZD9	0.8693586698337292	0.18527315914489312	0.4454022988505747	0.4454022988505747	0.7607994842037396	0.3049645390070922	0.35074145712443583
DKK2-KREMEN2	DKK2	KREMEN2	0.30641330166270786	0.5629453681710214	0.3620689655172414	0.75	0.5673758865248227	0.7066408768536429	0.5867182462927144
CXCL13-CCR10	CXCL13	CCR10	0.6033254156769596	0.3515439429928741	0.882183908045977	0.45689655172413796	0.6228239845261122	0.4229529335912315	0.7182462927143778
CXCL13-MTNR1A	CXCL13	MTNR1A	0.6033254156769596	0.3515439429928741	0.7011494252873564	0.22413793103448276	0.40618955512572535	0.2985170857511283	0.6486137975499677
GDF6-BMPR1B	GDF6	BMPR1B	0.13064133016627077	0.8954869358669834	0.4051724137931034	0.4885057471264368	0.23468729851708575	0.720180528691167	0.7788523533204385
SST-MTNR1A	SST	MTNR1A	0.39429928741092635	0.9667458432304038	0.7011494252873564	0.22413793103448276	0.30303030303030304	0.5022566086395873	0.9555125725338491
WNT4-FZD8	WNT4	FZD8	0.5653206650831354	0.8693586698337292	0.39080459770114945	0.3563218390804598	0.5145067698259188	0.6067053513862024	0.7504835589941973
WNT4-FZD2	WNT4	FZD2	0.5653206650831354	0.8693586698337292	0.3706896551724138	0.6091954022988506	0.7240490006447453	0.7859445519019987	0.7292069632495164
HCRT-NPFFR2	HCRT	NPFFR2	0.8076009501187649	0.47743467933491684	0.514367816091954	0.6063218390804598	0.8446163765312702	0.586073500967118	0.6466795615731786
WNT1-ROR2	WNT1	ROR2	0.6365795724465558	0	0.25862068965517243	0.9683908045977011	0.9361702127659575	0	0
WNT1-FZD9	WNT1	FZD9	0.6365795724465558	0	0.4454022988505747	0.4454022988505747	0.6350741457124436	0	0
WNT1-FZD5	WNT1	FZD5	0.6365795724465558	0	0.1752873563218391	0.646551724137931	0.7949709864603481	0	0
TNFSF12-TNFRSF25	TNFSF12	TNFRSF25	0.29691211401425177	0.7315914489311164	0.3103448275862069	0.6580459770114943	0.5061250805931657	0.7556415215989684	0.6176660219213411
FGF11-FGFR2	FGF11	FGFR2	0.0997624703087886	0.8812351543942993	0.23275862068965517	0.7327586206896551	0.25918762088974856	0.8613797549967763	0.5880077369439072
FGF11-FGFR1	FGF11	FGFR1	0.0997624703087886	0.8812351543942993	0.005747126436781609	0.9511494252873564	0.31979368149580917	0.9677627337201805	0.1766602192134107
FGF11-FGFR3	FGF11	FGFR3	0.0997624703087886	0.8812351543942993	0.10632183908045977	0.9166666666666666	0.30883301096067056	0.9555125725338491	0.37459703417150225
NTN3-NEO1	NTN3	NEO1	0.5510688836104513	0.45605700712589076	0.04310344827586207	0.8908045977011494	0.8484848484848485	0.6918117343649258	0.2134107027724049
FGF19-FGFR2	FGF19	FGFR2	0.8242280285035629	0.47030878859857483	0.23275862068965517	0.7327586206896551	0.9297227595099935	0.6363636363636364	0.4119922630560928
FGF19-FGFR1	FGF19	FGFR1	0.8242280285035629	0.47030878859857483	0.005747126436781609	0.9511494252873564	0.9806576402321083	0.7272727272727273	0.16827852998065765
FGF19-FGFR3	FGF19	FGFR3	0.8242280285035629	0.47030878859857483	0.10632183908045977	0.9166666666666666	0.9722759509993553	0.7117988394584139	0.28433268858800775
TGFA-ERBB4	TGFA	ERBB4	0.2660332541567696	0.47268408551068886	0.2471264367816092	0.5919540229885057	0.4506769825918762	0.5764023210831721	0.43068987749838816
CXCL3-MTNR1A	CXCL3	MTNR1A	0.2684085510688836	0.5463182897862233	0.7011494252873564	0.22413793103448276	0.22308188265635073	0.3662153449387492	0.7981947130883301
CXCL5-MTNR1A	CXCL5	MTNR1A	0.17814726840855108	0.7767220902612827	0.7011494252873564	0.22413793103448276	0.15989684074790458	0.44745325596389424	0.9065119277885235
CXCL5-ACKR1	CXCL5	ACKR1	0.17814726840855108	0.7767220902612827	0.32471264367816094	0.8189655172413793	0.42811089619600257	0.851063829787234	0.6537717601547389
PPBP-MTNR1A	PPBP	MTNR1A	0.40617577197149646	0.45368171021377673	0.7011494252873564	0.22413793103448276	0.3081882656350741	0.33268858800773693	0.7259832366215345
PF4-FGFR2	PF4	FGFR2	0.4845605700712589	0.32779097387173395	0.23275862068965517	0.7327586206896551	0.7343649258542876	0.5299806576402321	0.3352675693101225
PF4-ACKR1	PF4	ACKR1	0.4845605700712589	0.32779097387173395	0.32471264367816094	0.8189655172413793	0.7801418439716312	0.5583494519664732	0.4049000644745326
PF4-THBD	PF4	THBD	0.4845605700712589	0.32779097387173395	0.9396551724137931	0.46264367816091956	0.5602836879432624	0.41070277240490005	0.7150225660863959
PF4-MTNR1A	PF4	MTNR1A	0.4845605700712589	0.32779097387173395	0.7011494252873564	0.22413793103448276	0.35074145712443583	0.28820116054158607	0.6202450032237267
IL15-IL2RA	IL15	IL2RA	0.15676959619952494	0.7577197149643705	0.6063218390804598	0.15229885057471265	0.1031592520954223	0.3546099290780142	0.8549323017408124
CSF2-IL3RA	CSF2	IL3RA	0.48931116389548696	0.18527315914489312	0.6063218390804598	0.1810344827586207	0.3036750483558994	0.23210831721470018	0.42166344294003866
DEFB1-CCR6	DEFB1	CCR6	0.8147268408551069	0.4655581947743468	0.9885057471264368	0.23563218390804597	0.5003223726627982	0.34558349451966475	0.8562217923920051
VEGFD-NRP2	VEGFD	NRP2	0.7980997624703088	0.4014251781472684	0.8045977011494253	0.5574712643678161	0.8168923275306254	0.5125725338491296	0.7304964539007093
ANGPTL4-TIE1	ANGPTL4	TIE1	0.9049881235154394	0.7197149643705463	0.9827586206896551	0.29022988505747127	0.6034816247582205	0.49065119277885233	0.9671179883945842
PNOC-MTNR1A	PNOC	MTNR1A	0.23040380047505937	0.7957244655581948	0.7011494252873564	0.22413793103448276	0.2011605415860735	0.4513217279174726	0.912314635718891
NRTN-GFRA2	NRTN	GFRA2	0.8978622327790974	0.6223277909738717	0.3160919540229885	0.7844827586206896	0.9632495164410058	0.7595099935525468	0.5776918117343649
IGF1-INSR	IGF1	INSR	0.31116389548693585	0.6603325415676959	0.022988505747126436	0.9482758620689655	0.6499032882011605	0.8439716312056738	0.20567375886524822
IGF1-IGF2R	IGF1	IGF2R	0.31116389548693585	0.6603325415676959	0	0.9942528735632183	0.670535138620245	0.8697614442295294	0
INSL5-MTNR1A	INSL5	MTNR1A	0.42992874109263657	0.5819477434679335	0.7011494252873564	0.22413793103448276	0.3217279174725983	0.3829787234042553	0.8220502901353965
SEMA3E-PLXND1	SEMA3E	PLXND1	0.4346793349168646	0.7553444180522565	0.3764367816091954	0.617816091954023	0.6112185686653772	0.7459703417150225	0.6872985170857512
IL13-IL2RG	IL13	IL2RG	0.6365795724465558	0	0.5086206896551724	0.32471264367816094	0.5235332043842682	0	0
BMP1-BMPR2	BMP1	BMPR2	0.030878859857482184	0.9762470308788599	0.02586206896551724	0.7959770114942529	0.10767246937459704	0.9432624113475178	0.23210831721470018
BMP1-BMPR1A	BMP1	BMPR1A	0.030878859857482184	0.9762470308788599	0.07758620689655173	0.7701149425287356	0.10251450676982592	0.9297227595099935	0.3346228239845261
BMP1-BMPR1B	BMP1	BMPR1B	0.030878859857482184	0.9762470308788599	0.4051724137931034	0.4885057471264368	0.08446163765312702	0.7537072856221793	0.8110896196002579
CXCL11-ACKR1	CXCL11	ACKR1	0.3990498812351544	0.5843230403800475	0.32471264367816094	0.8189655172413793	0.6982591876208898	0.7543520309477756	0.5622179239200515
INHBC-ACVR2B	INHBC	ACVR2B	0.9144893111638955	0.33729216152019004	0.028735632183908046	0.9080459770114943	0.9903288201160542	0.6028368794326241	0.18762088974854932
INHBC-ACVR1B	INHBC	ACVR1B	0.9144893111638955	0.33729216152019004	0.03735632183908046	0.9137931034482759	0.9935525467440361	0.6047711154094133	0.19600257898130238
CCL19-CCR10	CCL19	CCR10	0.48931116389548696	0.32066508313539194	0.882183908045977	0.45689655172413796	0.5577047066408769	0.4029658284977434	0.6860090264345583
CCL19-ACKR2	CCL19	ACKR2	0.48931116389548696	0.32066508313539194	0.3649425287356322	0.5402298850574713	0.6054158607350096	0.4455190199871051	0.43133462282398455
CLCF1-CRLF1	CLCF1	CRLF1	0.3087885985748218	0.4346793349168646	0.9425287356321839	0.3275862068965517	0.3359123146357189	0.3965183752417795	0.8239845261121856
CSHL1-GHR	CSHL1	GHR	0.6365795724465558	0	0.12931034482758622	0.8994252873563219	0.9065119277885235	0	0
