source	target	source_genesymbol	target_genesymbol	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition	sources	references	curation_effort	n_references	n_resources	sorted_eBCs_score.lig	SCbeta_scRNA_melton2019_score.lig	combined_sc_max_score.lig	scRNA_down_in_eBC_score	scRNA_down_in_SCbeta_melton2019_score	scRNA_down_in_SCbeta_balboa2022_score	sc_islet_bulk_rna_score.lig	bulkRNA_down_in_SCislet_score	all_sc_proteomics_score.lig	proteomics_down_in_sc_score	aggregate_score.lig	sorted_eBCs_score.rec	SCbeta_scRNA_melton2019_score.rec	combined_sc_max_score.rec	scRNA_up_in_eBC_score	scRNA_up_in_SCbeta_melton2019_score	scRNA_up_in_SCbeta_balboa2022_score	sc_islet_bulk_rna_score.rec	bulkRNA_up_in_SCislet_score	all_sc_proteomics_score.rec	proteomics_up_in_sc_score	aggregate_score.rec	interaction_score	interaction_symbol
P01133	Q15303	EGF	ERBB4	1	0	0	0	0	0	Baccin2019;CellCall;CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;connectomeDB2020;iTALK;talklr	CellTalkDB:9305636;LRdb:9305636;Ramilowski2015:9305636;connectomeDB2020:9305636;talklr:9305636	5	CellTalkDB:9305636;LRdb:9305636;Ramilowski2015:9305636;connectomeDB2020:9305636;talklr:9305636	9	0.48931116389548696	0.2992874109263658	0.5724465558194775	0	0	0	0.47030878859857483	0	0.09501187648456057	0	0.37767220902612825	0.7672413793103449	0.5833333333333334	0.9396551724137931	0	0	0	0.5488505747126436	0	0	0	0.5919540229885057	0.5529336734693877	EGF-ERBB4
P01133	O14786	EGF	NRP1	1	0	0	0	0	0	CellTalkDB	CellTalkDB:24556756	1	CellTalkDB:24556756	1	0.48931116389548696	0.2992874109263658	0.5724465558194775	0	0	0	0.47030878859857483	0	0.09501187648456057	0	0.37767220902612825	0.7787356321839081	0.8045977011494253	0.7011494252873564	0	0	0	0.8591954022988506	0	0.9425287356321839	0	0.7729885057471264	0.6434948979591837	EGF-NRP1
P01133	P30530	EGF	AXL	1	0	0	0	0	0	CellTalkDB	CellTalkDB:27775700	1	CellTalkDB:27775700	1	0.48931116389548696	0.2992874109263658	0.5724465558194775	0	0	0	0.47030878859857483	0	0.09501187648456057	0	0.37767220902612825	0.39080459770114945	0.14080459770114942	0.4942528735632184	0	0	0	0.4339080459770115	0.6637931034482759	0	0	0.47126436781609193	0.47512755102040816	EGF-AXL
Q99985	Q9Y4D7	SEMA3C	PLXND1	1	0	0	0	0	0	Baccin2019;CellChatDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;connectomeDB2020;iTALK;talklr	Baccin2019:27439112;CellChatDB:27533782;CellTalkDB:15239958;Cellinker:27533782;LRdb:15239958;Ramilowski2015:15239958;connectomeDB2020:15239958;talklr:15239958	8	Baccin2019:27439112;CellChatDB:27533782;CellTalkDB:15239958;Cellinker:27533782;LRdb:15239958;Ramilowski2015:15239958;connectomeDB2020:15239958;talklr:15239958	10	0.0498812351543943	0.030878859857482184	0.06175771971496437	0	0	0	0.040380047505938245	0	0.09501187648456057	0	0.021377672209026127	0.7270114942528736	0.7241379310344828	0.6264367816091954	0	0	0	0.8017241379310345	0	0	0	0.617816091954023	0.08035714285714286	SEMA3C-PLXND1
Q99985	O14786	SEMA3C	NRP1	1	0	0	0	0	0	Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;connectomeDB2020;iTALK;talklr	Baccin2019:9331348;CellTalkDB:9331348;HPRD:9331348;LRdb:9331348;connectomeDB2020:9331348	5	Baccin2019:9331348;CellTalkDB:9331348;HPRD:9331348;LRdb:9331348;connectomeDB2020:9331348	9	0.0498812351543943	0.030878859857482184	0.06175771971496437	0	0	0	0.040380047505938245	0	0.09501187648456057	0	0.021377672209026127	0.7787356321839081	0.8045977011494253	0.7011494252873564	0	0	0	0.8591954022988506	0	0.9425287356321839	0	0.7729885057471264	0.08673469387755102	SEMA3C-NRP1
Q14563	P51805	SEMA3A	PLXNA3	1	0	0	0	0	0	CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;STRING_talklr;iTALK;talklr	CellTalkDB:32196115	1	CellTalkDB:32196115	5	0.035629453681710214	0.028503562945368172	0.0665083135391924	0	0	0	0.0166270783847981	0	0.09501187648456057	0	0.0166270783847981	0.9137931034482759	0.9540229885057471	0.8247126436781609	0	0.8218390804597702	0	0.9339080459770115	0	0.9511494252873564	0	0.9195402298850575	0.08418367346938775	SEMA3A-PLXNA3
Q14563	O60462	SEMA3A	NRP2	1	0	0	0	0	0	Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;connectomeDB2020;iTALK;talklr	CellTalkDB:21059704;Cellinker:26633812;LRdb:21059704;Ramilowski2015:21059704;connectomeDB2020:21059704;talklr:21059704	6	CellTalkDB:21059704;Cellinker:26633812;LRdb:21059704;Ramilowski2015:21059704;connectomeDB2020:21059704;talklr:21059704	9	0.035629453681710214	0.028503562945368172	0.0665083135391924	0	0	0	0.0166270783847981	0	0.09501187648456057	0	0.0166270783847981	0.7126436781609196	0.6752873563218391	0.6408045977011494	0	0	0	0.5287356321839081	0	0	0	0.5574712643678161	0.06441326530612244	SEMA3A-NRP2
P09544	Q9UP38	WNT2	FZD1	1	1	0	1	1	0	Baccin2019;CancerCellMap;CellCall;CellPhoneDB;CellTalkDB;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;Kirouac2010;LRdb;NetPath;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:10557084;CancerCellMap:10557084;CellTalkDB:10557084;HPRD:10557084;LRdb:10557084;NetPath:10557084;connectomeDB2020:10557084	7	Baccin2019:10557084;CancerCellMap:10557084;CellTalkDB:10557084;HPRD:10557084;LRdb:10557084;NetPath:10557084;connectomeDB2020:10557084	14	0.4323040380047506	0.2992874109263658	0.5249406175771971	0	0	0	0.47030878859857483	0	0.09501187648456057	0	0.34679334916864607	0.8333333333333334	0.985632183908046	0.8850574712643678	0	0.9770114942528736	0	0.9597701149425287	0.8247126436781609	0	0	0.9252873563218391	0.6843112244897959	WNT2-FZD1
P09544	Q9ULV1	WNT2	FZD4	1	1	0	1	1	0	CellCall;CellPhoneDB;CellTalkDB;LRdb;Wang;connectomeDB2020	CellPhoneDB:24032637;CellTalkDB:24032637;LRdb:24032637;connectomeDB2020:24032637	4	CellPhoneDB:24032637;CellTalkDB:24032637;LRdb:24032637;connectomeDB2020:24032637	6	0.4323040380047506	0.2992874109263658	0.5249406175771971	0	0	0	0.47030878859857483	0	0.09501187648456057	0	0.34679334916864607	0.7241379310344828	0.7183908045977011	0.6264367816091954	0	0.8591954022988506	0	0.7011494252873564	0	0	0	0.7241379310344828	0.5899234693877551	WNT2-FZD4
P09544	O75084	WNT2	FZD7	1	1	0	1	1	0	CellCall;CellTalkDB;Fantom5_LRdb;LRdb;Ramilowski2015;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	LRdb:23815780;Ramilowski2015:23815780;connectomeDB2020:23815780;talklr:23815780	4	LRdb:23815780;Ramilowski2015:23815780;connectomeDB2020:23815780;talklr:23815780	8	0.4323040380047506	0.2992874109263658	0.5249406175771971	0	0	0	0.47030878859857483	0	0.09501187648456057	0	0.34679334916864607	0.28160919540229884	0.5862068965517241	0.7959770114942529	0	0	0	0.48563218390804597	0.5718390804597702	0	0	0.5804597701149425	0.5095663265306123	WNT2-FZD7
P09544	Q9NPG1	WNT2	FZD3	1	1	0	1	1	0	CellCall;CellPhoneDB;CellTalkDB;LRdb;NetPath;Wang;connectomeDB2020	CellPhoneDB:24032637;CellTalkDB:24032637;LRdb:24032637;NetPath:19038973;connectomeDB2020:24032637	5	CellPhoneDB:24032637;CellTalkDB:24032637;LRdb:24032637;NetPath:19038973;connectomeDB2020:24032637	7	0.4323040380047506	0.2992874109263658	0.5249406175771971	0	0	0	0.47030878859857483	0	0.09501187648456057	0	0.34679334916864607	0.9655172413793104	0.9913793103448276	0.9482758620689655	0.9798850574712644	0.9281609195402298	0	0.9281609195402298	0.6925287356321839	0	0	0.9712643678160919	0.7091836734693877	WNT2-FZD3
P09544	Q9H461	WNT2	FZD8	1	1	0	1	1	0	Baccin2019;CellCall;CellTalkDB;Fantom5_LRdb;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:23815780;LRdb:23815780;Ramilowski2015:23815780;connectomeDB2020:23815780;talklr:23815780	5	CellTalkDB:23815780;LRdb:23815780;Ramilowski2015:23815780;connectomeDB2020:23815780;talklr:23815780	9	0.4323040380047506	0.2992874109263658	0.5249406175771971	0	0	0	0.47030878859857483	0	0.09501187648456057	0	0.34679334916864607	0.4224137931034483	0.14080459770114942	0.5431034482758621	0	0	0	0.40229885057471265	0	0	0	0.3563218390804598	0.3788265306122449	WNT2-FZD8
P09544	Q13467	WNT2	FZD5	1	1	0	1	1	0	Baccin2019;CellCall;CellTalkDB;Fantom5_LRdb;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:24032637;LRdb:18302287;Ramilowski2015:18302287;connectomeDB2020:18302287;talklr:18302287	5	Baccin2019:24032637;LRdb:18302287;Ramilowski2015:18302287;connectomeDB2020:18302287;talklr:18302287	9	0.4323040380047506	0.2992874109263658	0.5249406175771971	0	0	0	0.47030878859857483	0	0.09501187648456057	0	0.34679334916864607	0.6867816091954023	0.7844827586206896	0.9281609195402298	0	0	0	0.8448275862068966	0	0	0	0.646551724137931	0.5567602040816326	WNT2-FZD5
P09544	Q14332	WNT2	FZD2	1	1	0	1	1	0	CellCall;CellPhoneDB;CellTalkDB;Wang;connectomeDB2020	CellPhoneDB:24032637;CellTalkDB:24032637;connectomeDB2020:24032637	3	CellPhoneDB:24032637;CellTalkDB:24032637;connectomeDB2020:24032637	5	0.4323040380047506	0.2992874109263658	0.5249406175771971	0	0	0	0.47030878859857483	0	0.09501187648456057	0	0.34679334916864607	0.4827586206896552	0.14080459770114942	0.9770114942528736	0	0	0	0.40804597701149425	0.9568965517241379	0	0	0.6091954022988506	0.53125	WNT2-FZD2
P22466	P48039	GAL	MTNR1A	1	0	0	0	0	0	CellTalkDB;LRdb;Reactome_LRdb	CellTalkDB:32196115	1	CellTalkDB:32196115	2	0.1021377672209026	0.052256532066508314	0.1163895486935867	0	0	0	0.37054631828978624	0	0.09501187648456057	0	0.08788598574821853	0	0	0	0	0	0	0.3074712643678161	0.6293103448275862	0	0	0.22413793103448276	0.09247448979591837	GAL-MTNR1A
P22466	Q8TDV0	GAL	GPR151	1	0	0	0	0	0	Baccin2019;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr	Baccin2019:15111018;CellTalkDB:15111018;Cellinker:15111018;HPRD:15111018;LRdb:15111018;connectomeDB2020:15111018	6	Baccin2019:15111018;CellTalkDB:15111018;Cellinker:15111018;HPRD:15111018;LRdb:15111018;connectomeDB2020:15111018	11	0.1021377672209026	0.052256532066508314	0.1163895486935867	0	0	0	0.37054631828978624	0	0.09501187648456057	0	0.08788598574821853	0	0	0	0	0	0	0	0	0	0	0	0	GAL-GPR151
P58166	Q13705	INHBE	ACVR2B	1	1	0	1	1	0	CellCall;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;Fantom5_LRdb;LRdb;Wang	CellPhoneDB:22710174;CellTalkDB:22710174;Cellinker:22710174;LRdb:22710174	4	CellPhoneDB:22710174;CellTalkDB:22710174;Cellinker:22710174;LRdb:22710174	6	0.3586698337292161	0.2992874109263658	0.5249406175771971	0	0	0	0.4418052256532066	0	0.09501187648456057	0	0.29691211401425177	0.9281609195402298	0.9195402298850575	0.9655172413793104	0	0.9540229885057471	0	0.9310344827586207	0.6810344827586207	0	0	0.9080459770114943	0.6122448979591837	INHBE-ACVR2B
P21781	P22455	FGF7	FGFR4	1	0	0	0	0	0	CellCall;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;LRdb;Ramilowski2015;Wang;iTALK;talklr	CellTalkDB:7680645;Cellinker:7680645;HPRD:7680645;LRdb:7680645	4	CellTalkDB:7680645;Cellinker:7680645;HPRD:7680645;LRdb:7680645	11	0.15676959619952494	0.06413301662707839	0.19477434679334918	0	0	0	0.3919239904988123	0	0.09501187648456057	0	0.1187648456057007	0.9339080459770115	0.9339080459770115	0.8735632183908046	0	1	0	0.9224137931034483	0.9741379310344828	0	0	0.9367816091954023	0.35459183673469385	FGF7-FGFR4
P21781	P11362	FGF7	FGFR1	1	0	0	0	0	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:8663044;CellTalkDB:16597617;Cellinker:16597617;Cellinker:25772309;Cellinker:8663044;HPRD:8663044;LRdb:16597617;connectomeDB2020:8663044	8	Baccin2019:8663044;CellTalkDB:16597617;Cellinker:16597617;Cellinker:25772309;Cellinker:8663044;HPRD:8663044;LRdb:16597617;connectomeDB2020:8663044	14	0.15676959619952494	0.06413301662707839	0.19477434679334918	0	0	0	0.3919239904988123	0	0.09501187648456057	0	0.1187648456057007	0.9626436781609196	0.9885057471264368	0.9655172413793104	0	0.8304597701149425	0	0.9770114942528736	0.6005747126436781	0.9195402298850575	0	0.9511494252873564	0.35714285714285715	FGF7-FGFR1
P21781	P22607	FGF7	FGFR3	1	0	0	0	0	0	CellCall;CellPhoneDB;CellTalkDB;Cellinker;DIP;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;LRdb;Ramilowski2015;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:8663044;Cellinker:8663044;DIP:9045692;HPRD:8663044;LRdb:8663044;connectomeDB2020:8663044	6	CellTalkDB:8663044;Cellinker:8663044;DIP:9045692;HPRD:8663044;LRdb:8663044;connectomeDB2020:8663044	13	0.15676959619952494	0.06413301662707839	0.19477434679334918	0	0	0	0.3919239904988123	0	0.09501187648456057	0	0.1187648456057007	0.8390804597701149	0.8103448275862069	0.9022988505747126	0	0.9683908045977011	0	0.8908045977011494	0.9913793103448276	0	0	0.9166666666666666	0.3482142857142857	FGF7-FGFR3
Q96A98	P41586	PTH2	ADCYAP1R1	1	0	0	0	0	0	CellTalkDB;LRdb;Reactome_LRdb	CellTalkDB:32196115	1	CellTalkDB:32196115	2	0.48931116389548696	0.7387173396674585	0.6413301662707839	0	0	0	0.6294536817102138	0	0.09501187648456057	0	0.6365795724465558	0	0.14080459770114942	0.27873563218390807	0	0	0	0.25	0.8103448275862069	0	0	0.34770114942528735	0.548469387755102	PTH2-ADCYAP1R1
Q96A98	P16473	PTH2	TSHR	1	0	0	0	0	0	CellTalkDB;LRdb;Reactome_LRdb	CellTalkDB:32196115	1	CellTalkDB:32196115	2	0.48931116389548696	0.7387173396674585	0.6413301662707839	0	0	0	0.6294536817102138	0	0.09501187648456057	0	0.6365795724465558	0.7557471264367817	0.14080459770114942	0.7701149425287356	0	0	0	0.27586206896551724	0	0	0	0.4224137931034483	0.6096938775510204	PTH2-TSHR
Q96A98	P32241	PTH2	VIPR1	1	0	0	0	0	0	CellTalkDB;LRdb;Reactome_LRdb	CellTalkDB:32196115	1	CellTalkDB:32196115	2	0.48931116389548696	0.7387173396674585	0.6413301662707839	0	0	0	0.6294536817102138	0	0.09501187648456057	0	0.6365795724465558	0.34195402298850575	0.6752873563218391	0.39080459770114945	0	0.8764367816091954	0	0.6551724137931034	0.8390804597701149	0	0	0.7413793103448276	0.829719387755102	PTH2-VIPR1
Q9P2M7	P37173	CGN	TGFBR2	1	0	0	0	0	0	CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;STRING_talklr;iTALK;talklr	CellTalkDB:32196115	1	CellTalkDB:32196115	5	0.07600950118764846	0.07838479809976247	0.04275534441805225	0	0	0	0.05463182897862233	0	0.035629453681710214	0.9643705463182898	0.16389548693586697	0.7155172413793104	0.6637931034482759	0.75	0	0.867816091954023	0	0.7126436781609196	0.8419540229885057	0	0	0.8362068965517241	0.40688775510204084	CGN-TGFBR2
Q9P2M7	P36897	CGN	TGFBR1	1	0	0	0	0	0	CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;STRING_talklr;iTALK;talklr	CellTalkDB:32196115	1	CellTalkDB:32196115	5	0.07600950118764846	0.07838479809976247	0.04275534441805225	0	0	0	0.05463182897862233	0	0.035629453681710214	0.9643705463182898	0.16389548693586697	0.9051724137931034	0.9310344827586207	0.9339080459770115	0	0.9454022988505747	0	0.9511494252873564	0.7097701149425287	0	0	0.9109195402298851	0.4330357142857143	CGN-TGFBR1
O75610	Q13705	LEFTY1	ACVR2B	1	0	0	0	0	0	CellTalkDB;LRdb;Reactome_LRdb	CellTalkDB:32196115	1	CellTalkDB:32196115	2	0.29691211401425177	0.2992874109263658	0.1543942992874109	0	0	0	0.37767220902612825	0	0.09501187648456057	0	0.17339667458432304	0.9281609195402298	0.9195402298850575	0.9655172413793104	0	0.9540229885057471	0	0.9310344827586207	0.6810344827586207	0	0	0.9080459770114943	0.4457908163265306	LEFTY1-ACVR2B
O75610	P36896	LEFTY1	ACVR1B	1	0	0	0	0	0	CellTalkDB;LRdb;Reactome_LRdb	CellTalkDB:32196115	1	CellTalkDB:32196115	2	0.29691211401425177	0.2992874109263658	0.1543942992874109	0	0	0	0.37767220902612825	0	0.09501187648456057	0	0.17339667458432304	0.9166666666666666	0.9568965517241379	0.8103448275862069	0	0.8132183908045977	0	0.9166666666666666	0	0.9166666666666666	0	0.9137931034482759	0.44834183673469385	LEFTY1-ACVR1B
O95156	P58400	NXPH2	NRXN1	1	0	0	0	0	0	Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr	Baccin2019:8699246;CellTalkDB:8699246;Cellinker:8699246;HPRD:8699246;LRdb:8699246;connectomeDB2020:8699246	6	Baccin2019:8699246;CellTalkDB:8699246;Cellinker:8699246;HPRD:8699246;LRdb:8699246;connectomeDB2020:8699246	10	0.3919239904988123	0.2992874109263658	0.37054631828978624	0	0	0	0.41092636579572445	0	0.09501187648456057	0	0.27315914489311166	0.9971264367816092	0.9396551724137931	0.9827586206896551	0.9885057471264368	0.8419540229885057	0.9913793103448276	0.9798850574712644	0.6724137931034483	0	0	0.9885057471264368	0.6135204081632653	NXPH2-NRXN1
O95156	Q9ULB1	NXPH2	NRXN1	1	0	0	0	0	0	Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr	Baccin2019:8699246;CellTalkDB:8699246;Cellinker:8699246;HPRD:8699246;LRdb:8699246;connectomeDB2020:8699246	6	Baccin2019:8699246;CellTalkDB:8699246;Cellinker:8699246;HPRD:8699246;LRdb:8699246;connectomeDB2020:8699246	10	0.3919239904988123	0.2992874109263658	0.37054631828978624	0	0	0	0.41092636579572445	0	0.09501187648456057	0	0.27315914489311166	0.9971264367816092	0.9396551724137931	0.9827586206896551	0.9885057471264368	0.8419540229885057	0.9913793103448276	0.9798850574712644	0.6724137931034483	0	0	0.9885057471264368	0.6135204081632653	NXPH2-NRXN1
Q96RP3	Q08334	UCN2	IL10RB	1	0	0	0	0	0	CellTalkDB;Cellinker;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;connectomeDB2020;iTALK;talklr	CellTalkDB:11416224;Cellinker:11416224;HPRD:11416224;LRdb:11416224;connectomeDB2020:11416224	5	CellTalkDB:11416224;Cellinker:11416224;HPRD:11416224;LRdb:11416224;connectomeDB2020:11416224	8	0.48931116389548696	0.7387173396674585	0.5249406175771971	0	0	0	0.37767220902612825	0	0.09501187648456057	0	0.5605700712589073	0.45689655172413796	0.7471264367816092	0.39080459770114945	0	0	0	0.7068965517241379	0	0	0	0.5086206896551724	0.6352040816326531	UCN2-IL10RB
Q96HF1	Q13467	SFRP2	FZD5	1	0	1	1	0	1	CellCall;CellTalkDB;Wang;connectomeDB2020	CellTalkDB:28840375;connectomeDB2020:28840375	2	CellTalkDB:28840375;connectomeDB2020:28840375	4	0.48931116389548696	0.2992874109263658	0.4584323040380047	0	0	0	0.6294536817102138	0.9786223277909739	0.09501187648456057	0	0.8646080760095012	0.6867816091954023	0.7844827586206896	0.9281609195402298	0	0	0	0.8448275862068966	0	0	0	0.646551724137931	0.9005102040816326	SFRP2-FZD5
O76093	P22455	FGF18	FGFR4	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:10751172;CellTalkDB:16597617;Cellinker:10751172;Cellinker:25772309;HPRD:10751172;LRdb:16597617;connectomeDB2020:10751172	7	Baccin2019:10751172;CellTalkDB:16597617;Cellinker:10751172;Cellinker:25772309;HPRD:10751172;LRdb:16597617;connectomeDB2020:10751172	14	0.166270783847981	0.07600950118764846	0.20902612826603326	0	0	0	0.1330166270783848	0	0.09501187648456057	0	0.08076009501187649	0.9339080459770115	0.9339080459770115	0.8735632183908046	0	1	0	0.9224137931034483	0.9741379310344828	0	0	0.9367816091954023	0.26084183673469385	FGF18-FGFR4
O76093	P11362	FGF18	FGFR1	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:10751172;CellTalkDB:16597617;Cellinker:25772309;HPRD:10751172;LRdb:16597617;connectomeDB2020:10751172	6	Baccin2019:10751172;CellTalkDB:16597617;Cellinker:25772309;HPRD:10751172;LRdb:16597617;connectomeDB2020:10751172	14	0.166270783847981	0.07600950118764846	0.20902612826603326	0	0	0	0.1330166270783848	0	0.09501187648456057	0	0.08076009501187649	0.9626436781609196	0.9885057471264368	0.9655172413793104	0	0.8304597701149425	0	0.9770114942528736	0.6005747126436781	0.9195402298850575	0	0.9511494252873564	0.26658163265306123	FGF18-FGFR1
O76093	P22607	FGF18	FGFR3	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:1578147310751170;CellTalkDB:16597617;Cellinker:10751172;Cellinker:15781473;Cellinker:16597617;Cellinker:25772309;HPRD:10751172;LRdb:16597617;connectomeDB2020:10751172;connectomeDB2020:15781473	10	Baccin2019:1578147310751170;CellTalkDB:16597617;Cellinker:10751172;Cellinker:15781473;Cellinker:16597617;Cellinker:25772309;HPRD:10751172;LRdb:16597617;connectomeDB2020:10751172;connectomeDB2020:15781473	14	0.166270783847981	0.07600950118764846	0.20902612826603326	0	0	0	0.1330166270783848	0	0.09501187648456057	0	0.08076009501187649	0.8390804597701149	0.8103448275862069	0.9022988505747126	0	0.9683908045977011	0	0.8908045977011494	0.9913793103448276	0	0	0.9166666666666666	0.2576530612244898	FGF18-FGFR3
P06850	P41586	CRH	ADCYAP1R1	1	1	0	1	1	0	CellTalkDB;LRdb;Reactome_LRdb	CellTalkDB:32196115	1	CellTalkDB:32196115	2	0.2375296912114014	0.12589073634204276	0.32066508313539194	0	0	0	0.12826603325415678	0	0.09263657957244656	0.9928741092636579	0.42755344418052255	0	0.14080459770114942	0.27873563218390807	0	0	0	0.25	0.8103448275862069	0	0	0.34770114942528735	0.430484693877551	CRH-ADCYAP1R1
P06850	Q03431	CRH	PTH1R	1	0	0	0	0	0	CellTalkDB;LRdb;Reactome_LRdb	CellTalkDB:32196115	1	CellTalkDB:32196115	2	0.2375296912114014	0.12589073634204276	0.32066508313539194	0	0	0	0.12826603325415678	0	0.09263657957244656	0.9928741092636579	0.42755344418052255	0.28160919540229884	0.14080459770114942	0.3017241379310345	0	0	0	0.1925287356321839	0	0	0	0.23850574712643677	0.3335459183673469	CRH-PTH1R
P06850	P32241	CRH	VIPR1	1	0	0	0	0	0	CellTalkDB;LRdb;Reactome_LRdb	CellTalkDB:32196115	1	CellTalkDB:32196115	2	0.2375296912114014	0.12589073634204276	0.32066508313539194	0	0	0	0.12826603325415678	0	0.09263657957244656	0.9928741092636579	0.42755344418052255	0.34195402298850575	0.6752873563218391	0.39080459770114945	0	0.8764367816091954	0	0.6551724137931034	0.8390804597701149	0	0	0.7413793103448276	0.6785714285714286	CRH-VIPR1
P06850	Q01718	CRH	MC2R	1	1	0	1	1	0	Baccin2019;CellTalkDB;Fantom5_LRdb;Guide2Pharma_LRdb;Guide2Pharma_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;iTALK;scConnect;talklr	NA	0	0	8	0.2375296912114014	0.12589073634204276	0.32066508313539194	0	0	0	0.12826603325415678	0	0.09263657957244656	0.9928741092636579	0.42755344418052255	0	0.14080459770114942	0	0	0	0	0	0	0	0	0.0603448275862069	0.11096938775510204	CRH-MC2R
P06850	P16473	CRH	TSHR	1	0	0	0	0	0	CellTalkDB;LRdb;Reactome_LRdb	CellTalkDB:32196115	1	CellTalkDB:32196115	2	0.2375296912114014	0.12589073634204276	0.32066508313539194	0	0	0	0.12826603325415678	0	0.09263657957244656	0.9928741092636579	0.42755344418052255	0.7557471264367817	0.14080459770114942	0.7701149425287356	0	0	0	0.27586206896551724	0	0	0	0.4224137931034483	0.4789540816326531	CRH-TSHR
Q96T91	Q9UF33	GPHA2	EPHA6	1	0	0	0	0	0	CellPhoneDB;CellTalkDB;InnateDB-All_CellPhoneDB	CellTalkDB:32103204	1	CellTalkDB:32103204	2	0.19714964370546317	0.2992874109263658	0.1995249406175772	0	0	0	0.3586698337292161	0	0.09501187648456057	0	0.15676959619952494	0.6522988505747126	0.14080459770114942	0.603448275862069	0	0	0	0.6781609195402298	0.9454022988505747	0	0	0.632183908045977	0.32653061224489793	GPHA2-EPHA6
