source	target	source_genesymbol	target_genesymbol	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition	sources	references	curation_effort	n_references	n_resources
P01127	P52961	PDGFB	ART1	1	0	0	0	0	0	Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr	Baccin2019:11498506;CellTalkDB:11498506;Cellinker:11498506;HPRD:11498506;LRdb:11498506;connectomeDB2020:11498506	6	Baccin2019:11498506;CellTalkDB:11498506;Cellinker:11498506;HPRD:11498506;LRdb:11498506;connectomeDB2020:11498506	10
P01019	P04201	AGT	MAS1	1	1	0	1	1	0	Baccin2019;CellChatDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:1282979212829790;Cellinker:12829792;HPMR:12829792;HPRD:12829792;LRdb:12829792;connectomeDB2020:12829792	6	Baccin2019:1282979212829790;Cellinker:12829792;HPMR:12829792;HPRD:12829792;LRdb:12829792;connectomeDB2020:12829792	13
Q16661	Q02846	GUCA2B	GUCY2D	1	0	0	0	0	0	Baccin2019;CellTalkDB;Cellinker;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr	Baccin2019:9698373;CellTalkDB:9698373;Cellinker:9698373;HPRD:9698373;LRdb:9698373;connectomeDB2020:9698373	6	Baccin2019:9698373;CellTalkDB:9698373;Cellinker:9698373;HPRD:9698373;LRdb:9698373;connectomeDB2020:9698373	9
O75596	Q8IUN9	CLEC3A	CLEC10A	1	0	0	0	0	0	CellTalkDB;Fantom5_LRdb;LRdb;STRING_talklr;iTALK;talklr	CellTalkDB:32196115	1	CellTalkDB:32196115	4
P20309	P84077	CHRM3	ARF1	1	0	0	0	0	0	Baccin2019;HPRD;Ramilowski2015_Baccin2019	HPRD:12799371	1	HPRD:12799371	2
P84077	P20309	ARF1	CHRM3	1	0	0	0	0	0	Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr	Baccin2019:12799371;CellTalkDB:12799371;HPRD:12799371;LRdb:12799371;connectomeDB2020:12799371	5	Baccin2019:12799371;CellTalkDB:12799371;HPRD:12799371;LRdb:12799371;connectomeDB2020:12799371	9
P49767	Q9Y5Y7	VEGFC	LYVE1	1	0	0	0	0	0	CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;STRING_talklr;iTALK;talklr	CellTalkDB:32196115	1	CellTalkDB:32196115	5
P01138	Q99523	NGF	SORT1	1	0	0	0	0	0	CellTalkDB;Cellinker;DIP;EMBRACE;Fantom5_LRdb;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;IntAct;LRdb;Lit-BM-17;Ramilowski2015;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:14985763;Cellinker:14985763;DIP:19122660;HPMR:14985763;HPRD:14985763;IntAct:14985763;IntAct:19122660;LRdb:14985763;Lit-BM-17:14985763;Lit-BM-17:19122660;connectomeDB2020:14985763	11	CellTalkDB:14985763;Cellinker:14985763;DIP:19122660;HPMR:14985763;HPRD:14985763;IntAct:14985763;IntAct:19122660;LRdb:14985763;Lit-BM-17:14985763;Lit-BM-17:19122660;connectomeDB2020:14985763	14
P30533	Q99523	LRPAP1	SORT1	1	0	0	0	0	0	BioGRID;CellTalkDB;Cellinker;DIP;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;IntAct;LRdb;Lit-BM-17;Ramilowski2015;connectomeDB2020;iTALK;talklr	BioGRID:9013611;BioGRID:9927419;CellTalkDB:9013611;Cellinker:9013611;DIP:19122660;HPRD:9013611;IntAct:19122660;IntAct:20584990;LRdb:9013611;Lit-BM-17:19122660;Lit-BM-17:9013611;connectomeDB2020:9013611	12	BioGRID:9013611;BioGRID:9927419;CellTalkDB:9013611;Cellinker:9013611;DIP:19122660;HPRD:9013611;IntAct:19122660;IntAct:20584990;LRdb:9013611;Lit-BM-17:19122660;Lit-BM-17:9013611;connectomeDB2020:9013611	13
P23560	Q99523	BDNF	SORT1	1	0	0	0	0	0	Baccin2019;CellPhoneDB;CellTalkDB;Cellinker;DIP;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;HuRI;I2D_CellPhoneDB;IMEx_CellPhoneDB;InnateDB-All_CellPhoneDB;IntAct_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:15987945;CellTalkDB:15987945;Cellinker:15987945;DIP:19122660;HPRD:15987945;LRdb:15987945;connectomeDB2020:15987945	7	Baccin2019:15987945;CellTalkDB:15987945;Cellinker:15987945;DIP:19122660;HPRD:15987945;LRdb:15987945;connectomeDB2020:15987945	14
P07602	Q99523	PSAP	SORT1	1	0	0	0	0	0	CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;STRING_talklr;iTALK;talklr	CellTalkDB:32196115	1	CellTalkDB:32196115	5
P80370	Q04721	DLK1	NOTCH2	1	0	0	0	0	0	CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;LRdb;connectomeDB2020;iTALK;talklr	CellChatDB:22353464;CellPhoneDB:22353464;CellTalkDB:22353464;Cellinker:22353464;LRdb:22353464;connectomeDB2020:22353464	6	CellChatDB:22353464;CellPhoneDB:22353464;CellTalkDB:22353464;Cellinker:22353464;LRdb:22353464;connectomeDB2020:22353464	8
P49768	Q04721	PSEN1	NOTCH2	1	1	0	1	1	0	CellTalkDB;Cellinker;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;NetPath;Ramilowski2015;Wang;connectomeDB2020;iTALK;talklr	Cellinker:11518718;HPRD:11518718;LRdb:11518718;NetPath:11518718;connectomeDB2020:11518718	5	Cellinker:11518718;HPRD:11518718;LRdb:11518718;NetPath:11518718;connectomeDB2020:11518718	10
P01138	Q9ULH0	NGF	KIDINS220	1	1	0	1	1	0	CellTalkDB;Fantom5_LRdb;LRdb;STRING_talklr;Wang;iTALK;talklr	CellTalkDB:32196115	1	CellTalkDB:32196115	5
P19113	Q9H3N8	HDC	HRH4	1	1	0	1	1	0	CellTalkDB;Cellinker;Fantom5_LRdb;HPMR;HPMR_Cellinker;HPMR_LRdb;LRdb;Wang;iTALK	CellTalkDB:32196115;Cellinker:1768863;HPMR:1768863	3	CellTalkDB:32196115;Cellinker:1768863;HPMR:1768863	6
P04899	P49286	GNAI2	MTNR1B	1	0	0	0	0	0	Baccin2019;CellTalkDB;Cellinker;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr	Baccin2019:17215244;CellTalkDB:17215244;Cellinker:17215244;HPRD:17215244;LRdb:17215244;connectomeDB2020:17215244	6	Baccin2019:17215244;CellTalkDB:17215244;Cellinker:17215244;HPRD:17215244;LRdb:17215244;connectomeDB2020:17215244	9
P49286	P04899	MTNR1B	GNAI2	1	0	0	0	0	0	Baccin2019;HPRD;Ramilowski2015_Baccin2019	HPRD:17215244	1	HPRD:17215244	2
Q9GZP0	P16234	PDGFD	PDGFRA	1	1	0	1	1	0	Baccin2019;CellCall;CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;STRING_talklr;Wang;iTALK;talklr	CellTalkDB:32196115	1	CellTalkDB:32196115	8
O95750	Q86Z14	FGF19	KLB	1	0	0	0	0	0	Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr	CellTalkDB:22442730;LRdb:22442730;Ramilowski2015:22442730;connectomeDB2020:22442730;talklr:22442730	5	CellTalkDB:22442730;LRdb:22442730;Ramilowski2015:22442730;connectomeDB2020:22442730;talklr:22442730	8
P25391	P21589	LAMA1	NT5E	1	0	0	0	0	0	Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;iTALK;talklr	Baccin2019:10470109;CellTalkDB:10470109;Cellinker:10470109;HPRD:10470109;LRdb:10470109	5	Baccin2019:10470109;CellTalkDB:10470109;Cellinker:10470109;HPRD:10470109;LRdb:10470109	9
P02751	P21589	FN1	NT5E	1	0	0	0	0	0	Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr	Baccin2019:10470109;Baccin2019:9361795;CellTalkDB:9361795;Cellinker:10470109;Cellinker:9361795;HPRD:10470109;HPRD:9361795;LRdb:105;LRdb:9361795;connectomeDB2020:10470109;connectomeDB2020:9361795	11	Baccin2019:10470109;Baccin2019:9361795;CellTalkDB:9361795;Cellinker:10470109;Cellinker:9361795;HPRD:10470109;HPRD:9361795;LRdb:105;LRdb:9361795;connectomeDB2020:10470109;connectomeDB2020:9361795	10
P0DP23	P30301	CALM1	MIP	1	0	0	0	0	0	BioGRID;CellTalkDB;Fantom5_LRdb;HPRD;HPRD_LRdb;LRdb;iTALK	BioGRID:1790714;BioGRID:2487274;CellTalkDB:29972182;HPRD:1790714;HPRD:2487274	5	BioGRID:1790714;BioGRID:2487274;CellTalkDB:29972182;HPRD:1790714;HPRD:2487274	5
P27797	P30511	CALR	HLA-F	1	0	0	0	0	0	CellTalkDB;Fantom5_LRdb;LRdb;STRING_talklr;iTALK;talklr	CellTalkDB:32196115	1	CellTalkDB:32196115	4
P61769	P30511	B2M	HLA-F	1	0	0	0	0	0	CellTalkDB;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;connectomeDB2020;iTALK;talklr	CellTalkDB:11169396;HPRD:11169396;LRdb:11169396;connectomeDB2020:11169396	4	CellTalkDB:11169396;HPRD:11169396;LRdb:11169396;connectomeDB2020:11169396	7
P14625	O60603	HSP90B1	TLR2	1	0	0	0	0	0	CellTalkDB;Fantom5_LRdb;HPRD;HPRD_LRdb;InnateDB;LRdb;iTALK	CellTalkDB:11912201;HPRD:11912201;InnateDB:11584270	3	CellTalkDB:11912201;HPRD:11912201;InnateDB:11584270	5
P21810	O60603	BGN	TLR2	1	0	0	0	0	0	Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;LRdb;MatrixDB;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:24480070;CellTalkDB:16025156;Cellinker:16025156;Cellinker:23350913;LRdb:16025156;MatrixDB:24480070;Ramilowski2015:16025156;connectomeDB2020:16025156;talklr:16025156	9	Baccin2019:24480070;CellTalkDB:16025156;Cellinker:16025156;Cellinker:23350913;LRdb:16025156;MatrixDB:24480070;Ramilowski2015:16025156;connectomeDB2020:16025156;talklr:16025156	11
P13611	O60603	VCAN	TLR2	1	0	0	0	0	0	Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:19608024;CellTalkDB:19122641;Cellinker:19122641;LRdb:19122641;Ramilowski2015:19122641;connectomeDB2020:19122641;talklr:19122641	7	Baccin2019:19608024;CellTalkDB:19122641;Cellinker:19122641;LRdb:19122641;Ramilowski2015:19122641;connectomeDB2020:19122641;talklr:19122641	10
Q96DA0	O60603	ZG16B	TLR2	1	0	0	0	0	0	CellTalkDB;Fantom5_LRdb;LRdb;Ramilowski2015;connectomeDB2020;iTALK;talklr	CellTalkDB:20802527;LRdb:20802527;Ramilowski2015:20802527;connectomeDB2020:20802527;talklr:20802527	5	CellTalkDB:20802527;LRdb:20802527;Ramilowski2015:20802527;connectomeDB2020:20802527;talklr:20802527	6
P01112	O60603	HRAS	TLR2	1	0	0	0	0	0	CellTalkDB;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;InnateDB;LRdb;Ramilowski2015;iTALK;talklr	HPRD:15496409;InnateDB:15007072;LRdb:15496409	3	HPRD:15496409;InnateDB:15007072;LRdb:15496409	8
Q8IWL2	O60603	SFTPA1	TLR2	1	0	0	0	0	0	CellTalkDB;Cellinker;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;InnateDB;LRdb;Ramilowski2015;connectomeDB2020;iTALK;talklr	CellTalkDB:11724772;Cellinker:11724772;HPRD:11724772;InnateDB:11724772;LRdb:11724772;connectomeDB2020:11724772	6	CellTalkDB:11724772;Cellinker:11724772;HPRD:11724772;InnateDB:11724772;LRdb:11724772;connectomeDB2020:11724772	9
P10153	O60603	RNASE2	TLR2	1	1	0	1	1	0	CellTalkDB;Cellinker;Fantom5_LRdb;LRdb;Ramilowski2015;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:18195069;Cellinker:18195069;LRdb:18195069;Ramilowski2015:18195069;connectomeDB2020:18195069;talklr:18195069	6	CellTalkDB:18195069;Cellinker:18195069;LRdb:18195069;Ramilowski2015:18195069;connectomeDB2020:18195069;talklr:18195069	8
P30533	Q92673	LRPAP1	SORL1	1	0	0	0	0	0	BioGRID;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;IntAct;LRdb;Ramilowski2015;connectomeDB2020;iTALK;talklr	BioGRID:11557679;BioGRID:8940146;CellTalkDB:11557679;Cellinker:11557679;Cellinker:8940146;HPRD:11557679;HPRD:8940146;IntAct:26858303;LRdb:11557679;LRdb:89;connectomeDB2020:11557679;connectomeDB2020:8940146	12	BioGRID:11557679;BioGRID:8940146;CellTalkDB:11557679;Cellinker:11557679;Cellinker:8940146;HPRD:11557679;HPRD:8940146;IntAct:26858303;LRdb:11557679;LRdb:89;connectomeDB2020:11557679;connectomeDB2020:8940146	11
P32004	P06756	L1CAM	ITGAV	1	0	0	0	0	0	CellTalkDB;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;STRING_talklr;connectomeDB2020;iTALK;talklr	CellTalkDB:10871287;HPRD:10871287;LRdb:10871287;connectomeDB2020:10871287	4	CellTalkDB:10871287;HPRD:10871287;LRdb:10871287;connectomeDB2020:10871287	8
P24821	P06756	TNC	ITGAV	1	1	0	1	1	0	CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:32196115;connectomeDB2020:9314546	2	CellTalkDB:32196115;connectomeDB2020:9314546	7
P00749	P06756	PLAU	ITGAV	1	0	0	0	0	0	CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;STRING_talklr;iTALK;talklr	CellTalkDB:32196115	1	CellTalkDB:32196115	5
O43854	P06756	EDIL3	ITGAV	1	0	0	0	0	0	CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;STRING_talklr;Wang;iTALK;talklr	CellTalkDB:11959660;Cellinker:11959660;HPRD:11959660;LRdb:11959660	4	CellTalkDB:11959660;Cellinker:11959660;HPRD:11959660;LRdb:11959660	9
Q14031	P06756	COL4A6	ITGAV	1	1	0	1	1	0	CellTalkDB;Fantom5_LRdb;LRdb;STRING_talklr;Wang;iTALK;talklr	CellTalkDB:32196115	1	CellTalkDB:32196115	5
P29400	P06756	COL4A5	ITGAV	1	0	0	0	0	0	CellTalkDB;Fantom5_LRdb;LRdb;STRING_talklr;iTALK;talklr	CellTalkDB:32196115	1	CellTalkDB:32196115	4
P10451	P06756	SPP1	ITGAV	1	1	0	1	1	0	CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:10835423;HPRD:10835423;LRdb:10835423;connectomeDB2020:10835423;connectomeDB2020:7592829	5	CellTalkDB:10835423;HPRD:10835423;LRdb:10835423;connectomeDB2020:10835423;connectomeDB2020:7592829	9
P14543	P06756	NID1	ITGAV	1	0	0	0	0	0	CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;connectomeDB2020;iTALK;talklr	CellTalkDB:9686320;Cellinker:9686320;HPRD:9686320;LRdb:9686320;connectomeDB2020:9686320	5	CellTalkDB:9686320;Cellinker:9686320;HPRD:9686320;LRdb:9686320;connectomeDB2020:9686320	9
P01127	P06756	PDGFB	ITGAV	1	0	0	0	0	0	CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;STRING_talklr;iTALK;talklr	CellTalkDB:32196115	1	CellTalkDB:32196115	5
Q14773	P06756	ICAM4	ITGAV	1	1	0	1	1	0	CellTalkDB;Cellinker;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:15355350;Cellinker:11435317;Cellinker:15355350;HPRD:11435317;LRdb:11;LRdb:15355350;connectomeDB2020:11435317;connectomeDB2020:15355350	8	CellTalkDB:15355350;Cellinker:11435317;Cellinker:15355350;HPRD:11435317;LRdb:11;LRdb:15355350;connectomeDB2020:11435317;connectomeDB2020:15355350	9
P53420	P06756	COL4A4	ITGAV	1	1	0	1	1	0	CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;STRING_talklr;Wang;iTALK;talklr	CellTalkDB:32196115	1	CellTalkDB:32196115	6
O00622	P06756	CCN1	ITGAV	1	0	0	0	0	0	CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;STRING_talklr;connectomeDB2020;iTALK;talklr	CellTalkDB:10821835;Cellinker:10821835;Cellinker:11287419;HPRD:10821835;HPRD:11287419;LRdb:10821835;LRdb:11;connectomeDB2020:11287419	8	CellTalkDB:10821835;Cellinker:10821835;Cellinker:11287419;HPRD:10821835;HPRD:11287419;LRdb:10821835;LRdb:11;connectomeDB2020:11287419	9
P02679	P06756	FGG	ITGAV	1	0	0	0	0	0	CellTalkDB;Fantom5_LRdb;LRdb;Ramilowski2015;connectomeDB2020;iTALK;talklr	LRdb:15031111;Ramilowski2015:15031111;connectomeDB2020:15031111;talklr:15031111	4	LRdb:15031111;Ramilowski2015:15031111;connectomeDB2020:15031111;talklr:15031111	6
P02671	P06756	FGA	ITGAV	1	0	0	0	0	0	CellTalkDB;Fantom5_LRdb;LRdb;Ramilowski2015;STRING_talklr;connectomeDB2020;iTALK;talklr	CellTalkDB:15031111;LRdb:15031111;Ramilowski2015:15031111;connectomeDB2020:15031111;talklr:15031111	5	CellTalkDB:15031111;LRdb:15031111;Ramilowski2015:15031111;connectomeDB2020:15031111;talklr:15031111	6
Q01955	P06756	COL4A3	ITGAV	1	0	0	0	0	0	CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;Ramilowski2015;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:12842087;LRdb:12842087;Ramilowski2015:12842087;connectomeDB2020:12842087;talklr:12842087	5	CellTalkDB:12842087;LRdb:12842087;Ramilowski2015:12842087;connectomeDB2020:12842087;talklr:12842087	8
Q08431	P06756	MFGE8	ITGAV	1	0	0	0	0	0	CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;LRdb;Ramilowski2015;STRING_talklr;connectomeDB2020;iTALK;talklr	Cellinker:24441829;LRdb:24441829;Ramilowski2015:24441829;connectomeDB2020:24441829;talklr:24441829	5	Cellinker:24441829;LRdb:24441829;Ramilowski2015:24441829;connectomeDB2020:24441829;talklr:24441829	8
P02675	P06756	FGB	ITGAV	1	0	0	0	0	0	CellTalkDB;Fantom5_LRdb;LRdb;Ramilowski2015;connectomeDB2020;iTALK;talklr	CellTalkDB:15031111;LRdb:15031111;Ramilowski2015:15031111;connectomeDB2020:15031111;talklr:15031111	5	CellTalkDB:15031111;LRdb:15031111;Ramilowski2015:15031111;connectomeDB2020:15031111;talklr:15031111	6
P35555	P06756	FBN1	ITGAV	1	0	0	0	0	0	CellTalkDB;Cellinker;ELM;EMBRACE;Fantom5_LRdb;LRdb;Ramilowski2015;STRING_talklr;connectomeDB2020;iTALK;talklr	CellTalkDB:20686071;Cellinker:20686071;ELM:18653538;ELM:8617364;LRdb:20686071;Ramilowski2015:20686071;connectomeDB2020:20686071;talklr:20686071	8	CellTalkDB:20686071;Cellinker:20686071;ELM:18653538;ELM:8617364;LRdb:20686071;Ramilowski2015:20686071;connectomeDB2020:20686071;talklr:20686071	9
P25311	P06756	AZGP1	ITGAV	1	0	0	0	0	0	CellTalkDB;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;connectomeDB2020;iTALK;talklr	CellTalkDB:9813179;HPRD:9813179;LRdb:9813179;connectomeDB2020:9813179	4	CellTalkDB:9813179;HPRD:9813179;LRdb:9813179;connectomeDB2020:9813179	7
Q13443	P06756	ADAM9	ITGAV	1	1	0	1	1	0	CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:11162558;HPMR:11162558;HPRD:15361064;LRdb:11162558;LRdb:15;connectomeDB2020:11162558;connectomeDB2020:15361064	7	CellTalkDB:11162558;HPMR:11162558;HPRD:15361064;LRdb:11162558;LRdb:15;connectomeDB2020:11162558;connectomeDB2020:15361064	10
P15692	P06756	VEGFA	ITGAV	1	0	0	0	0	0	CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;STRING_talklr;Wang;iTALK;talklr	CellTalkDB:32196115	1	CellTalkDB:32196115	6
Q13444	P06756	ADAM15	ITGAV	1	0	0	0	0	0	CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;LRdb;Ramilowski2015;STRING_talklr;connectomeDB2020;iTALK;talklr	CellTalkDB:9914169;Cellinker:9914169;LRdb:9914169;Ramilowski2015:9914169;connectomeDB2020:9914169;talklr:9914169	6	CellTalkDB:9914169;Cellinker:9914169;LRdb:9914169;Ramilowski2015:9914169;connectomeDB2020:9914169;talklr:9914169	8
P08123	P06756	COL1A2	ITGAV	1	1	0	1	1	0	CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;STRING_talklr;Wang;iTALK;talklr	CellTalkDB:1693626	1	CellTalkDB:1693626	6
Q9Y5C1	P06756	ANGPTL3	ITGAV	1	0	0	0	0	0	CellTalkDB;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;STRING_talklr;connectomeDB2020;iTALK;talklr	CellTalkDB:11877390;HPRD:11877390;LRdb:11877390;connectomeDB2020:11877390	4	CellTalkDB:11877390;HPRD:11877390;LRdb:11877390;connectomeDB2020:11877390	8
P02462	P06756	COL4A1	ITGAV	1	1	0	1	1	0	CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;Ramilowski2015;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:14610079;LRdb:14610079;Ramilowski2015:14610079;connectomeDB2020:14610079;talklr:14610079	5	CellTalkDB:14610079;LRdb:14610079;Ramilowski2015:14610079;connectomeDB2020:14610079;talklr:14610079	8
P00450	Q9NP59	CP	SLC40A1	1	0	0	0	0	0	CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;Ramilowski2015;connectomeDB2020;iTALK;talklr	CellTalkDB:24921009;LRdb:24921009;Ramilowski2015:24921009;connectomeDB2020:24921009;talklr:24921009	5	CellTalkDB:24921009;LRdb:24921009;Ramilowski2015:24921009;connectomeDB2020:24921009;talklr:24921009	7
P22692	O75581	IGFBP4	LRP6	1	0	0	0	0	0	Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;connectomeDB2020;iTALK;talklr	Baccin2019:18528331;CellTalkDB:18528331;Cellinker:18528331;LRdb:18528331;Ramilowski2015:18528331;connectomeDB2020:18528331;talklr:18528331	7	Baccin2019:18528331;CellTalkDB:18528331;Cellinker:18528331;LRdb:18528331;Ramilowski2015:18528331;connectomeDB2020:18528331;talklr:18528331	9
Q2MKA7	O75581	RSPO1	LRP6	1	1	0	1	1	0	ACSN;Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;LRdb;NetPath;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	ACSN:17804805;Baccin2019:18400942;CellTalkDB:18400942;Cellinker:18400942;LRdb:18400942;NetPath:17976036;connectomeDB2020:18400942	7	ACSN:17804805;Baccin2019:18400942;CellTalkDB:18400942;Cellinker:18400942;LRdb:18400942;NetPath:17976036;connectomeDB2020:18400942	12
Q9BXY4	O75581	RSPO3	LRP6	1	0	0	0	0	0	CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;LRdb;NetPath;Ramilowski2015;connectomeDB2020;iTALK;talklr	Cellinker:16543246;LRdb:16543246;NetPath:17976036;Ramilowski2015:16543246;connectomeDB2020:16543246;talklr:16543246	6	Cellinker:16543246;LRdb:16543246;NetPath:17976036;Ramilowski2015:16543246;connectomeDB2020:16543246;talklr:16543246	9
Q9BQB4	O75581	SOST	LRP6	1	1	1	1	1	1	Baccin2019;CellCall;CellTalkDB;Cellinker;DIP;ELM;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;IntAct;LMPID;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:15778503;CellTalkDB:15778503;Cellinker:15778503;DIP:21944579;ELM:21944579;ELM:22696217;IntAct:15908424;IntAct:21944579;LMPID:21944579;LRdb:15778503;connectomeDB2020:15778503	11	Baccin2019:15778503;CellTalkDB:15778503;Cellinker:15778503;DIP:21944579;ELM:21944579;ELM:22696217;IntAct:15908424;IntAct:21944579;LMPID:21944579;LRdb:15778503;connectomeDB2020:15778503	15
