hgnc_symbol	sc_beta_scRNA_Melton2019	h_beta_scRNA_Melton2019	SCbeta_Hbeta_scRNA_Melton2019
MSRA	34.22051287	13.46938657	-1.345177233
MSRB1	49.91141348	21.55101851	-1.211613708
MSRB2	72.80827441	51.11459519	-0.510367122
MSRB3	1	2.141287096	1.09847824
MSS51	6.73804082	1.588696878	-2.084485283
MST1	27.70083448	6.35478751	-2.124013647
MST1R	1	1	0
MSTN	1	1	0
MSTO1	11.26126267	12.50235369	0.150831123
MSX1	1	1	0
MSX2	1	1	0
MT1A	1	2.003139541	1.002262925
MT1B	1	1	0
MT1E	10.4502022	68.52118707	2.713019288
MT1F	10.69975926	32.94819177	1.622620953
MT1G	12.16590704	5.940344847	-1.034225296
MT1H	1	1.588696878	0.667843886
MT1M	1	1	0
MT1X	13.50727627	49.59497209	1.876457082
MT2A	18.31124982	144.0188256	2.975455238
MT3	1	1	0
MTA1	54.77777629	32.94819177	-0.73339141
MTA2	31.25702269	9.117738602	-1.777432411
MTA3	74.36800609	35.08947886	-1.08364357
MTAP	13.88161187	19.27158386	0.473300049
MTBP	1	3.246467532	1.698870781
MTCH1	249.9937923	244.2448765	-0.033563972
MTCH2	152.6977306	80.12558165	-0.930343791
MTCL1	7.767463723	2.762951091	-1.491233574
MTCP1	1	1	0
MTDH	171.2897321	165.4316966	-0.050202992
MTERF1	11.72918217	12.84772258	0.131410223
MTERF2	13.63205481	8.841443493	-0.624649206
MTERF3	3.244241876	5.249607074	0.694328059
MTERF4	43.98443313	26.17896159	-0.748585146
MTF1	60.11205861	26.4552567	-1.184100011
MTF2	78.14255673	12.84772258	-2.604595814
MTFMT	21.99221656	11.81161592	-0.896786669
MTFP1	1.310174604	6.216639956	2.246375937
MTFR1	80.9188791	15.88696878	-2.34863245
MTFR1L	30.00923735	27.76765847	-0.112001129
MTFR2	1	1	0
MTG1	12.47785337	4.83516441	-1.36773291
MTG2	22.92805557	38.47409395	0.746773341
MTHFD1	20.80682049	20.9984283	0.013224825
MTHFD1L	26.70260621	11.32809948	-1.237074719
MTHFD2	57.27334697	15.47252611	-1.888155158
MTHFD2L	38.80612398	26.4552567	-0.552729925
MTHFR	17.93691422	25.35007626	0.49905837
MTHFS	83.32086588	62.30454711	-0.419340374
MTHFSD	5.989369618	6.35478751	0.085439719
MTIF2	19.74620296	19.40973142	-0.024795106
MTIF3	43.48531899	50.4929312	0.215553013
MTM1	7.642685189	3.522762642	-1.117372334
MTMR1	57.80365574	12.22605858	-2.241201353
MTMR10	15.94045768	13.19309146	-0.27291039
MTMR11	17.43780008	12.36420613	-0.496048432
MTMR12	21.8362434	12.1569848	-0.84493923
MTMR14	18.28005519	9.808476375	-0.898169472
MTMR2	48.72601741	28.25117491	-0.786381442
MTMR3	59.33219277	31.70486377	-0.904110924
MTMR4	46.97911794	15.26530478	-1.621763232
MTMR6	63.32510585	27.49136336	-1.203799128
MTMR7	56.4622865	11.88068969	-2.248668964
MTMR8	1	1	0
MTMR9	169.0125239	38.81946284	-2.122278095
MTO1	13.00816214	40.89167615	1.652390055
MTOR	31.44419049	12.70957502	-1.306877704
MTPAP	36.77847281	17.3375181	-1.084964186
MTPN	161.6193958	79.57299143	-1.022249604
MTR	22.89686093	16.23233766	-0.496279043
MTRF1	4.866362814	4.973311965	0.031363046
MTRF1L	14.38072601	39.51020061	1.45808866
MTRR	30.32118369	23.76137939	-0.351707486
MTSS1	156.066751	44.55258635	-1.808582123
MTSS1L	74.67995242	33.1554131	-1.171476578
MTTP	3.805745278	1	-1.928179004
MTURN	94.17659831	59.12715336	-0.671547792
MTUS1	16.72032352	47.66090633	1.511203624
MTUS2	31.13224416	34.12244598	0.132311489
MTX1	37.90147961	39.99371705	0.077519203
MTX2	55.27689043	26.4552567	-1.063122043
MTX3	17.18824302	10.77550926	-0.673666026
MUC1	2.776322375	2.348508428	-0.241430326
MUC12	2.589154574	1	-1.372481098
MUC13	2.557959941	12.7786488	2.320669719
MUC15	1	1	0
MUC16	1	1	0
MUC17	1	1	0
MUC19	1	1	0
MUC2	1	1	0
MUC20	8.360161758	3.453688864	-1.275392737
MUC21	1	1	0
MUC3A	11.23006803	1	-3.489294763
MUC4	1	1	0
MUC5AC	1	1	0
MUC5B	1	1	0
MUC6	1	1	0
MUCL1	1	1	0
MUL1	27.17052571	24.17582205	-0.168477534
MUM1	87.37616822	22.03453495	-1.987473391
MUM1L1	9.919893429	1	-3.310324622
MURC	1.778094105	4.006279083	1.171931244
MUS81	21.02518293	17.13029677	-0.295568208
MUSTN1	1	1	0
MUT	130.8926819	33.36263443	-1.972079321
MUTYH	7.580295922	11.39717325	0.588349974
MVB12A	34.59484847	58.50548936	0.758014772
MVB12B	38.30700985	1.105180437	-5.115254582
MVD	16.09643085	19.34065764	0.264896025
MVK	62.57643465	13.12401768	-2.253410019
MVP	2.589154574	62.92621111	4.603108076
MX1	7.174765688	20.79120696	1.534969889
MX2	4.897557448	2.624803537	-0.899852972
MXD1	50.44172225	16.23233766	-1.635746754
MXD3	1.528537038	1.5196231	-0.008437962
MXD4	124.9657015	32.32652777	-1.950741723
MXI1	42.11275512	66.51804753	0.659488559
MXRA5	1	1	0
MXRA7	469.5728169	644.803711	0.457511152
MXRA8	1.871678005	1	-0.904332262
MYADM	99.19893429	103.6797397	0.063737475
MYB	1	1	0
MYBBP1A	4.024107712	7.045525283	0.80803835
MYBL1	1	1	0
MYBL2	1.09181217	1	-0.126724683
MYBPC1	1	1	0
MYBPC2	1	1	0
MYBPC3	1	1	0
MYBPHL	1	5.387754628	2.429684148
MYC	1	1	0
MYCBP	2.682738475	11.88068969	2.146840263
MYCBP2	134.2305076	74.25431058	-0.854165917
MYCBPAP	1	6.078492401	2.603713548
MYCL	5.55264475	2.901098646	-0.936575745
MYCN	43.23576193	1	-5.434153208
MYCNOS	1	1	0
MYCT1	1	1	0
MYD88	64.22975022	21.62009229	-1.570869004
MYDGF	206.0405538	259.3720337	0.332094609
MYEF2	130.9550711	39.78649572	-1.718721187
MYEOV	1	1	0
MYF6	1	1	0
MYH1	1	1	0
MYH10	357.4904991	61.26844045	-2.544688866
MYH11	1	5.111459519	2.353735295
MYH14	61.76537418	104.3704775	0.756843493
MYH15	1	1	0
MYH2	1	1	0
MYH3	1	5.733123515	2.519321361
MYH4	1	1	0
MYH6	1	1	0
MYH7	1	1	0
MYH7B	1	6.285713733	2.65207657
MYH8	1	1	0
MYH9	104.2836595	62.028252	-0.749515742
MYL10	1	1	0
MYL12A	91.77461154	84.13186074	-0.12544285
MYL12B	209.5343527	166.4678033	-0.331943619
MYL3	1	1	0
MYL4	1	1	0
MYL5	6.426094486	1.864991987	-1.784772762
MYL6	1388.254771	837.2432545	-0.729553602
MYL6B	85.06776535	87.72369715	0.04435406
MYL7	2.807517008	2.072213319	-0.438122238
MYL9	1	1	0
MYLIP	14.44311528	42.61852059	1.561098559
MYLK	1.559731671	6.216639956	1.99483717
MYLK2	1	1	0
MYLK3	1	9.601255043	3.263223002
MYLK4	1.310174604	1	-0.389759089
MYLPF	1	1	0
MYNN	17.71855179	11.2590257	-0.654178702
MYO10	91.15071887	9.946623929	-3.195975198
MYO15A	1.18539607	86.13500028	6.1831585
MYO15B	7.861047623	1	-2.97472159
MYO16	19.77739759	1.036106659	-4.254608171
MYO18A	3.836939911	7.114599061	0.890826285
MYO18B	1	1	0
MYO19	18.56080689	61.19936668	1.721257294
MYO1A	2.807517008	1	-1.489294763
MYO1B	44.63952043	65.27471954	0.548202826
MYO1C	61.23506541	74.32338436	0.279458168
MYO1D	87.00183262	262.8257226	1.594988783
MYO1E	8.672108092	8.841443493	0.02789919
MYO1F	1	7.252746615	2.858527447
MYO1G	1.778094105	1.105180437	-0.686049751
MYO3A	87.40736286	69.90266261	-0.322407403
MYO3B	1	21.82731362	4.448062678
MYO5A	67.7547438	23.62323183	-1.52011561
MYO5B	14.81745088	16.7158541	0.173919797
MYO5C	18.59200152	6.769230174	-1.457618413
MYO6	112.1135125	63.61694888	-0.817477084
MYO7A	2.37079214	1.5196231	-0.641655632
MYO7B	1	1	0
MYO9A	23.58314287	14.91993589	-0.660514659
MYO9B	7.861047623	4.282574192	-0.87624335
MYOCD	5.178309149	1	-2.372481098
MYOF	1	5.871271069	2.553672866
MYOM1	1.216590704	44.89795524	5.205733952
MYOM2	4.835168181	4.489795524	-0.106916329
MYOM3	1	8.012558165	3.002262925
MYOZ1	10.01347733	2.693877314	-1.894187005
MYOZ2	1	1	0
MYOZ3	1	1.312401768	0.392209443
MYPN	1	3.660910196	1.872202384
MYPOP	24.30061944	18.44269854	-0.397943323
MYRF	54.68419239	8.288853274	-2.721879422
MYRFL	1	1	0
MYRIP	1	1	0
MYSM1	22.92805557	8.081631943	-1.504395457
MYT1	47.94615157	15.61067367	-1.618882224
MYT1L	6.270121318	15.61067367	1.315967534
MYZAP	2.18362434	1	-1.126724683
MZB1	1	1.588696878	0.667843886
MZF1	2.18362434	41.92778281	4.263109953
MZT1	28.04397545	16.78492788	-0.740524539
MZT2A	25.82915648	116.6656098	2.175306919
MZT2B	142.4035016	294.5996601	1.048771145
Metazoa_SRP	1	511.6985421	8.999150313
N4BP1	80.38857034	25.90266648	-1.633889773
N4BP2	72.65230125	23.89952694	-1.604026433
N4BP2L1	6.426094486	24.59026471	1.936073167
N4BP2L2	252.6453361	107.7550926	-1.229357494
N4BP2L2-IT2	1	1	0
N4BP3	1	2.417582205	1.273564946
N6AMT1	1.434953138	6.285713733	2.131072947
NAA10	28.32472715	23.96860072	-0.240916371
NAA15	28.44950568	14.50549323	-0.971804233
NAA16	15.50373281	7.874410611	-0.977371764
NAA20	135.72785	188.571412	0.474394197
NAA25	33.44064703	12.98587013	-1.364660076
NAA30	33.44064703	18.30455098	-0.869400378
NAA35	32.28644559	28.18210113	-0.196149447
NAA38	112.9869623	155.8995153	0.464460135
NAA40	60.70475665	25.76451893	-1.236423911
NAA50	54.62180313	67.55415419	0.30656755
NAA60	66.66293163	32.94819177	-1.016685473
NAAA	16.78271278	25.07378116	0.579203639
NAALAD2	2.901100909	1.312401768	-1.144391034
NAALADL1	2.713933108	3.937205305	0.536786782
NAALADL2	1	2.072213319	1.051172525
NAB1	10.41900756	11.67346836	0.164015407
NAB2	3.961718445	13.46938657	1.76548589
NABP1	1	4.144426637	2.051172525
NABP2	12.7897997	52.49607074	2.037215772
NACA	153.1032608	523.7173794	1.774283471
NACA2	1	33.50078198	5.066122867
NACAD	29.35415005	7.114599061	-2.044710122
NACC1	9.951088063	14.98900967	0.590978882
NACC2	3.431409677	5.042385742	0.555305109
NADK	31.16343879	18.8571412	-0.724743464
NADK2	20.55726343	14.78178834	-0.475827405
NADSYN1	3.930523812	14.09105057	1.841985682
NAE1	59.14502497	44.4144388	-0.413228058
NAF1	10.3566183	7.667189279	-0.433783302
NAGA	18.21766592	23.76137939	0.383280459
NAGK	77.51866406	52.35792318	-0.566135835
NAGLU	41.73841952	43.72370102	0.067039552
NAGPA	13.85041724	13.60753413	-0.025523784
NAGS	1.934067272	1.588696878	-0.283794091
NAIF1	12.57143727	31.56671622	1.32825459
NAIP	20.02695466	27.28414203	0.446119619
NALCN	9.576752461	9.877550152	0.044616755
NALT1	1	1	0
NAMA	1	1	0
NAMPT	65.19678386	134.6247919	1.046071412
NANOG	4.616805747	1.864991987	-1.3077256
NANOGNB	1	1	0
NANOGP11	2.682738475	1	-1.423706421
NANOS1	24.79973357	21.13657585	-0.230582944
NANOS3	2.901100909	4.420721746	0.607681452
NANP	7.018792521	8.219779497	0.227876835
NANS	26.60902231	74.18523681	1.47921661
NAP1L1	451.4487349	335.5604101	-0.427989655
NAP1L2	19.87098149	21.13657585	0.089078544
NAP1L3	107.0287873	14.71271456	-2.862863527
NAP1L4	98.23190066	71.00784305	-0.46821323
NAP1L5	52.31340025	48.07534899	-0.121883214
NAP1L6	4.835168181	5.733123515	0.245755289
NAPA	2.776322375	29.63265046	3.41594067
NAPB	48.66362814	33.50078198	-0.538649113
NAPEPLD	11.51081973	6.562008842	-0.810781135
NAPG	21.71146486	39.78649572	0.873821769
NAPRT	8.204188591	8.357927052	0.026784511
NAPSA	1	1	0
NARF	46.41761454	32.94819177	-0.494473092
NARF-IT1	1	1	0
NARFL	11.07409487	17.89010832	0.691973337
NARS	135.9774071	57.88382537	-1.232134791
NARS2	37.93267424	17.75196076	-1.095462701
NASP	52.78131976	19.61695275	-1.42792647
NAT1	6.176537418	1.657770655	-1.897553856
NAT10	15.97165231	17.47566565	0.129833838
NAT14	118.196466	60.92307157	-0.956126316
NAT16	1	26.38618292	4.721710758
NAT2	1	1	0
NAT6	5.178309149	7.39089417	0.513267818
NAT8	1	1	0
NAT8L	31.41299586	36.05651174	0.198898292
NAT9	7.205960321	12.50235369	0.794937109
NATD1	1	3.591836419	1.844721648
NAV1	312.6950055	92.90423045	-1.750939979
NAV2	75.14787192	50.4929312	-0.573650819
NAV3	39.89793615	3.039246201	-3.714528667
NAXD	71.09256958	36.40188063	-0.965685794
NAXE	101.0394177	123.43484	0.288831429
NBAS	67.72354917	39.51020061	-0.777432411
NBDY	164.239745	146.1601127	-0.168253641
NBEA	299.4372862	100.5714197	-1.574033499
NBEAL1	16.50196108	42.61852059	1.36884303
NBEAL2	22.89686093	5.387754628	-2.087393771
NBL1	4.055302345	36.67817574	3.177040501
NBN	8.422551025	25.21192871	1.58177732
NBPF1	107.0911765	34.95133131	-1.615420304
NBPF10	1.653315572	1	-0.725362121
NBPF11	19.24708882	15.61067367	-0.302107454
NBPF12	36.15458014	9.601255043	-1.912883515
NBPF14	1	1.588696878	0.667843886
NBPF15	2.246013607	4.144426637	0.883805857
NBPF19	3.181852609	2.901098646	-0.133267656
NBPF20	3.992913078	3.522762642	-0.180734395
NBPF26	1	1	0
NBPF3	2.713933108	15.74882122	2.536786782
NBPF9	17.87452495	9.324959934	-0.938735468
NBR1	74.18083828	93.11145178	0.327912045
NCALD	59.36338741	47.66090633	-0.316767031
NCAM1	377.2055074	55.18994805	-2.772873307
NCAM2	1	1	0
NCAN	3.55618821	1	-1.83033168
NCAPD2	20.02695466	12.7786488	-0.648207763
NCAPD3	8.048215424	8.634222161	0.101397292
NCAPG	1	1	0
NCAPG2	5.084725248	2.348508428	-1.11442505
NCAPH	1	1	0
NCAPH2	6.332510585	13.88382923	1.132556037
NCBP1	38.24462058	18.78806742	-1.025440159
NCBP2	79.6087045	45.17425035	-0.817425525
NCBP2L	1	1	0
NCBP3	45.356997	29.01098646	-0.644725773
NCCRP1	1	6.009418624	2.587225425
NCDN	23.64553214	29.14913402	0.301885414
NCEH1	1.247785337	6.562008842	2.394767777
NCF1	1	1.243327991	0.314206931
NCF2	1	1	0
NCF4	1	1	0
NCK1	40.80258052	18.02825587	-1.178400566
NCK2	34.65723774	17.3375181	-0.999259284
NCKAP1	197.8051705	111.2778552	-0.82991362
NCKAP1L	1	4.558869301	2.188676049
NCKAP5	20.30770636	7.045525283	-1.527248128
NCKAP5L	36.65369427	8.496074606	-2.109090273
NCKIPSD	33.81498263	32.11930644	-0.074221872
NCL	238.2646101	120.5337414	-0.98312762
NCLN	39.36762738	23.76137939	-0.728391177
NCMAP	1.123006803	9.877550152	3.136786599
NCOA1	76.02132166	51.73625919	-0.555228364
NCOA2	27.20172035	17.40659188	-0.644064138
NCOA3	27.10813645	32.74097043	0.272371145
NCOA4	163.9589933	85.78963139	-0.934459839
NCOA5	51.62711832	16.16326389	-1.675410519
NCOA6	47.97734621	22.37990384	-1.100149522
NCOA7	34.75082164	8.703295938	-1.997413331
NCOR1	99.29251819	54.15384139	-0.874621334
NCOR2	132.1716618	201.6954297	0.609765504
NCR1	1	3.729983974	1.899169432
NCR3LG1	1	6.976451506	2.802493412
NCS1	21.96102193	10.70643548	-1.03646695
NCSTN	184.1419211	107.5478712	-0.775839134
NDC1	5.771007184	8.703295938	0.592738726
NDC80	1	1	0
NDE1	1.497342404	5.042385742	1.751702321
NDEL1	27.66963985	51.66718541	0.900944429
NDFIP1	287.2089899	291.3531926	0.020668212
NDFIP2	78.1113621	65.48194087	-0.254435335
NDN	236.6424892	40.33908594	-2.552458834
NDNF	1	1	0
NDOR1	1	1	0
NDP	1	1	0
NDRG1	24.33181407	241.5509992	3.31141203
NDRG2	14.16236357	3.384615087	-2.06499838
NDRG3	58.61471621	41.23704504	-0.507321967
NDRG4	163.896604	68.79748218	-1.25235829
NDST1	85.62926875	13.12401768	-2.705894562
NDST2	24.48778724	19.27158386	-0.345587269
NDST3	1.247785337	1	-0.319369761
NDST4	1.27897997	1	-0.354993671
NDUFA1	222.698488	307.2401614	0.464275049
NDUFA10	70.15673057	78.26058967	0.157704463
NDUFA11	135.5406822	257.2307466	0.924337159
NDUFA12	80.88768447	54.77550539	-0.562389172
NDUFA13	234.3028917	245.7644996	0.068901776
NDUFA2	140.1262933	181.2495916	0.371250055
NDUFA3	100.3531357	131.9309146	0.394696965
NDUFA4	123.7491108	106.3045432	-0.219214903
NDUFA4L2	1	2.003139541	1.002262925
NDUFA5	227.377683	138.7001448	-0.713121368
NDUFA6	129.6137019	165.915213	0.356227937
NDUFA7	8.92166516	39.99371705	2.164388464
NDUFA8	56.930206	63.13343244	0.14920987
NDUFA9	55.68242066	53.46310362	-0.05867834
NDUFAB1	193.0635863	166.0533606	-0.217429163
NDUFAF1	14.72386698	24.31396961	0.723628832
NDUFAF2	15.62851135	55.32809561	1.823831902
NDUFAF3	225.4436158	234.781769	0.058553731
NDUFAF4	13.44488701	14.91993589	0.150183706
NDUFAF5	17.12585375	13.81475546	-0.309965886
NDUFAF6	17.18824302	16.64678033	-0.046178909
NDUFAF7	3.868134545	17.06122299	2.141011184
NDUFAF8	45.70013797	85.09889362	0.896941855
NDUFB1	132.7019706	167.5039099	0.336004977
NDUFB10	81.38679861	137.387743	0.755386595
NDUFB11	335.1863362	240.8602614	-0.47676695
NDUFB2	258.7282896	211.7802012	-0.288870087
NDUFB3	139.0032865	121.4317005	-0.194973899
NDUFB4	221.7938437	405.2558513	0.869613695
NDUFB5	52.81251439	70.10988395	0.408738017
NDUFB6	56.4622865	105.130289	0.896818925
NDUFB7	60.17444788	115.698577	0.943148215
NDUFB8	160.7147514	271.0455021	0.754032711
NDUFB9	137.2563871	207.9811434	0.599579448
NDUFC1	120.8480099	162.5996717	0.42813063
NDUFC2	183.9547533	186.6373462	0.020886744
NDUFS1	98.82459869	59.88696491	-0.722628174
NDUFS2	90.83877253	85.65148384	-0.084829972
NDUFS3	76.52043579	75.91208124	-0.011515584
NDUFS4	34.0645397	34.95133131	0.037076697
NDUFS5	349.8166192	359.0454943	0.037567827
NDUFS6	168.4510205	178.348493	0.082369857
NDUFS7	91.21310813	96.84143576	0.086383301
NDUFS8	52.84370902	77.22448301	0.547326577
NDUFV1	27.88800228	49.24960321	0.820467508
NDUFV2	21.21235073	112.8665521	2.411641595
NDUFV3	118.2900499	108.3076828	-0.127193142
NEAT1	15.22298111	502.442656	5.044636136
NEAT1_2	1	1	0
NEB	8.703302726	9.739402597	0.162270304
NEBL	72.96424758	74.11616303	0.022598478
NECAB1	10.2630344	2.762951091	-1.893175416
NECAB2	14.69267234	2.970172423	-2.306478232
NECAB3	11.7603768	6.285713733	-0.90378581
NECAP1	176.4680413	95.11459132	-0.891668348
NECAP2	19.24708882	28.73469135	0.578153302
NECTIN1	115.0770027	47.93720144	-1.263381958
NECTIN2	52.31340025	67.76137552	0.373282616
NECTIN3	142.7154479	47.72998011	-1.580173864
NECTIN4	1	1	0
NEDD1	16.65793425	10.49921415	-0.665928155
NEDD4	1.310174604	5.249607074	2.002450354
NEDD4L	60.82953518	32.87911799	-0.887600382
NEDD8	265.0919948	232.7786295	-0.187534489
NEDD9	15.12939721	23.83045316	0.655451878
NEFH	2.121235073	1.036106659	-1.033731982
NEFL	48.57004424	1.381475546	-5.135784871
NEFM	415.2629602	89.45054159	-2.214863072
NEGR1	23.39597507	23.69230561	0.018158244
NEIL1	10.57498073	18.37362476	0.796981236
NEIL2	19.52784052	33.50078198	0.778662353
NEIL3	1	1	0
NEK1	39.46121128	37.16169218	-0.086619044
NEK10	1.27897997	11.94976347	3.223916486
NEK11	6.550873019	4.07535286	-0.684762205
NEK2	1	1.450549323	0.536599352
NEK3	3.244241876	4.07535286	0.329043594
NEK4	14.38072601	13.19309146	-0.124353849
NEK5	1	5.111459519	2.353735295
NEK6	1.341369237	1	-0.423706421
NEK7	23.92628384	14.98900967	-0.674691272
NEK8	2.838711642	18.51177231	2.705134813
NEK9	39.92913078	46.27943078	0.212929454
NELFA	49.44349398	27.49136336	-0.846802241
NELFB	38.49417765	40.68445482	0.079837408
NELFCD	139.7519577	76.87911412	-0.862204876
NELFE	30.16521052	61.54473556	1.028749805
NELL1	28.35592178	1	-4.825578151
NELL2	1.528537038	3.039246201	0.991562038
NEMF	74.52397925	49.59497209	-0.587510841
NEMP1	1.965261906	2.27943465	0.213954459
NEMP2	2.152429706	1.036106659	-1.054793598
NENF	98.98057186	329.3437701	1.734376978
NEO1	114.7338617	59.81789113	-0.939642286
NEPRO	33.53423093	20.65305941	-0.699279007
NES	1	1	0
NET1	16.84510205	27.42228958	0.703019863
NETO1	16.28359865	1	-4.025347663
NETO2	30.25879442	2.003139541	-3.917019679
NEU1	90.58921547	134.5557182	0.570792487
NEU3	13.25771921	10.08477148	-0.394654209
NEU4	1	1	0
NEURL1	151.3251667	94.285706	-0.682540965
NEURL1B	55.12091726	1	-5.784527991
NEURL2	2.589154574	2.970172423	0.198065587
NEURL3	3.400215043	1.864991987	-0.866456559
NEURL4	6.145342785	7.321820392	0.252708898
NEUROD1	834.893169	421.6954103	-0.985390286
NEUROD2	1	1	0
NEUROD4	1	1	0
NEUROG1	1	1	0
NEUROG2	1	1	0
NEUROG3	14.22475284	1	-3.83033168
NEXN	1	2.417582205	1.273564946
NF1	103.1294581	49.38775076	-1.062231314
NF2	16.47076645	22.5180514	0.451174298
NFAM1	2.37079214	5.59497596	1.238762753
NFASC	69.03372377	93.87126333	0.443382268
NFAT5	24.1758409	18.44269854	-0.390516305
NFATC1	1	1.174254214	0.231744771
NFATC2	21.02518293	12.7786488	-0.718383057
NFATC2IP	56.71184357	64.72212932	0.190609017
NFATC3	34.2517075	26.4552567	-0.372621494
NFATC4	31.44419049	13.60753413	-1.208387841
NFE2	1	1	0
NFE2L1	102.7551225	133.0360951	0.372607411
NFE2L2	49.72424568	82.95760652	0.738424785
NFE2L3	4.46083258	1	-2.157313003
NFE4	1	1	0
NFIA	3.587382844	16.57770655	2.208240808
NFIB	1	2.693877314	1.429684148
NFIC	42.51828536	264.8288621	2.638905038
NFIL3	3.213047243	16.64678033	2.373229072
NFIX	1	4.766090633	2.252806386
NFKB1	190.1312907	29.90894557	-2.668347028
NFKB2	4.055302345	20.51491185	2.338791571
NFKBIA	26.82738475	117.4254214	2.129966445
NFKBIB	16.40837718	34.39874109	1.067923206
NFKBID	1.372563871	15.61067367	3.507587607
NFKBIE	5.209503782	7.114599061	0.449636498
NFKBIL1	10.63737	22.65619895	1.090764339
NFKBIZ	8.952859793	14.16012434	0.661413436
NFRKB	5.64622865	6.078492401	0.106425995
NFS1	18.06169275	24.9356336	0.465275752
NFU1	88.21842333	62.58084222	-0.495358902
NFX1	10.69975926	42.61852059	1.993902176
NFXL1	16.84510205	6.078492401	-1.470543715
NFYA	8.516134925	8.841443493	0.054083122
NFYB	35.3747143	25.5572976	-0.468983201
NFYC	60.64236738	20.9984283	-1.530044727
NGB	1	1	0
NGDN	21.1811561	21.75823985	0.038780517
NGEF	1	1	0
NGF	1	1	0
NGFR	1	2.348508428	1.231744771
NGLY1	32.25525096	21.55101851	-0.581777988
NGRN	20.02695466	29.08006024	0.538087199
NHEG1	1	1	0
NHEJ1	1	1	0
NHLH1	1.123006803	1	-0.167366668
NHLH2	2.152429706	1.312401768	-0.71375668
NHLRC1	2.246013607	4.006279083	0.834896257
NHLRC2	38.89970788	16.30141144	-1.254762437
NHLRC3	29.10459299	18.2354772	-0.674498888
NHLRC4	1.934067272	1	-0.951637977
NHP2	94.39496074	146.3673341	0.632811863
NHS	2.651543841	1	-1.406832602
NHSL1	21.1811561	2.762951091	-2.938499406
NHSL2	23.7079214	249.8398524	3.397562538
NICN1	3.36902041	5.387754628	0.67735498
NID1	1	1	0
NID2	1	1	0
NIF3L1	14.75506161	16.99214921	0.203658395
NIFK	23.77031067	17.95918209	-0.404439111
NIM1K	3.213047243	5.042385742	0.650164295
NIN	13.75683334	10.84458303	-0.343173833
NINJ1	7.299544221	21.13657585	1.533863386
NINJ2	1	1	0
NINL	60.04966934	9.877550152	-2.60393113
NIP7	33.5030363	15.47252611	-1.114583093
NIPA1	29.88445882	21.06750207	-0.50437615
NIPA2	81.32440934	36.1946593	-1.167911603
NIPAL1	5.147114515	5.802197292	0.172835472
NIPAL2	9.296000761	11.53532081	0.311376035
NIPAL3	13.32010847	33.1554131	1.315638599
NIPAL4	1	2.970172423	1.570546684
NIPBL	112.2694857	37.64520862	-1.576427704
NIPSNAP1	382.3526219	43.1711108	-3.146765648
NIPSNAP3A	86.06599362	35.84929041	-1.26349875
NIPSNAP3B	14.81745088	15.33437856	0.049472426
NISCH	115.4513383	59.81789113	-0.948635942
NIT1	22.5849146	26.10988781	0.2092368
NIT2	17.65616252	30.1161669	0.770366345
NKAIN1	14.66147771	23.83045316	0.700775868
NKAIN2	1.778094105	1	-0.83033168
NKAIN3	11.97873924	1	-3.582404167
NKAIN4	1.123006803	1	-0.167366668
NKAP	31.69374756	36.33280685	0.197074566
NKAPL	1	2.901098646	1.536599352
NKD1	1.341369237	4.144426637	1.627466104
NKD2	1	1	0
NKG7	1	1	0
NKILA	1	1.450549323	0.536599352
NKIRAS1	43.48531899	22.93249406	-0.923135151
NKIRAS2	41.36408392	34.39874109	-0.266022865
NKPD1	1	4.766090633	2.252806386
NKRF	20.12053856	10.08477148	-0.996490528
NKTR	154.7877711	48.48979166	-1.674538536
NKX1-2	1	1	0
NKX2-1	1	1	0
