hgnc_gene_id	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
POGZ	1.50189235878762E-105	-0.408753234	0.152	0.411	2.46805971319569E-101
PTTG1IP	7.58791770338029E-57	-0.408975117	0.316	0.533	1.24692251619648E-52
ZFAND6	4.1856336604673E-59	-0.409306438	0.305	0.525	6.87825179424592E-55
RNASEH2C	1.42676393969733E-50	-0.409418497	0.403	0.6	2.34460118210463E-46
DNAJA1	6.61840435335446E-48	-0.409473257	0.607	0.733	1.08760238738674E-43
COX8A	8.82452320292175E-66	-0.409617512	0.859	0.961	1.45013389793613E-61
AP2A2	9.20289769097505E-141	-0.409731529	0.102	0.364	1.51231217755793E-136
KRAS	1.89865926281484E-79	-0.409994233	0.221	0.47	3.12006676658362E-75
YTHDF2	4.93869746539978E-70	-0.410057198	0.232	0.465	8.11576154489146E-66
UBXN7	1.19700482814574E-137	-0.410167399	0.117	0.391	1.9670380340919E-133
RBFOX2	2.05611860427157E-64	-0.410473835	0.233	0.455	3.37881970239948E-60
FGF14	5.75261127705611E-91	-0.410825156	0.128	0.35	9.4532661115863E-87
TFDP2	1.04892505647823E-114	-0.411235213	0.137	0.4	1.72369854531068E-110
KARS1	0	-0.411389722	0	0.278	0
BRI3BP	7.47962051255777E-172	-0.411455846	0.083	0.35	1.22912603882862E-167
CLIP3	4.39545745053677E-206	-0.411680422	0.069	0.342	7.22305522846707E-202
RBBP4	1.70999777765128E-61	-0.411680849	0.29	0.513	2.81003934801436E-57
ZNF711	0	-0.412474138	0.02	0.285	0
MACROH2A2	0	-0.412606673	0	0.274	0
NACAD	0	-0.412618693	0.027	0.282	0
ACACA	2.52152823875224E-112	-0.41306427	0.139	0.398	4.14362735474155E-108
GRSF1	3.66815375252746E-63	-0.413262424	0.29	0.516	6.02787706152838E-59
HIPK3	1.4075448131617E-105	-0.413312711	0.15	0.409	2.31301839146863E-101
MAP3K4	3.18857091105935E-180	-0.413765843	0.078	0.346	5.23977857814383E-176
TLE1	2.20474022407605E-91	-0.414469781	0.157	0.4	3.62304961022418E-87
SLC35F5	3.30981520359031E-142	-0.414521681	0.103	0.366	5.43901932405995E-138
CNTNAP2	0	-0.414748565	0	0.24	0
FAM210B	9.24841448083506E-95	-0.414826953	0.178	0.438	1.51979195163563E-90
RPS6KA2	0	-0.414852371	0.016	0.286	0
MMP15	0	-0.414975552	0.026	0.314	0
NR3C1	7.28005827469889E-41	-0.415384498	0.36	0.529	1.19633197628127E-36
ROCK2	1.2731315496518E-82	-0.416083514	0.181	0.424	2.0921370755428E-78
TPM4	2.3883031203159E-67	-0.416135571	0.245	0.481	3.92469851761511E-63
NOS1AP	0	-0.416251378	0	0.247	0
B3GAT1	0	-0.416251378	0	0.274	0
LRRN3	1.82877750744555E-218	-0.416482344	0.05	0.296	3.00523007798527E-214
KHSRP	1.56219981195852E-136	-0.416537137	0.11	0.374	2.56716295099143E-132
KMT2A	2.24475602109136E-57	-0.416824448	0.308	0.524	3.68880756945943E-53
WDFY3	2.84530549082433E-147	-0.416886354	0.106	0.378	4.67569051307162E-143
ZNF618	5.47393940629759E-184	-0.41700197	0.069	0.327	8.99532462636883E-180
LGALS2	0	-0.417127153	0	0.232	0
CDKN1C	2.88787357094953E-17	-0.417443859	0.453	0.544	4.74564263914137E-13
EPB41L1	3.28046126954046E-99	-0.417514148	0.144	0.387	5.39078200423583E-95
MEGF8	8.66046969770941E-308	-0.417602753	0.043	0.321	1.42317498542459E-303
EIF3B	3.09212925471225E-79	-0.417685344	0.216	0.465	5.08129600426865E-75
GRIK2	0	-0.41792673	0.033	0.285	0
ATXN7	0	-0.41869069	0.002	0.287	0
RABGAP1	3.05322161607598E-137	-0.418895491	0.105	0.366	5.01735908169766E-133
PCNX4	5.12799748938523E-80	-0.419020139	0.205	0.449	8.42683827430675E-76
TIA1	1.4579084773493E-123	-0.41912521	0.112	0.364	2.3957810008281E-119
PAFAH1B1	1.4739594910741E-52	-0.419392631	0.416	0.606	2.42215763168206E-48
CANX	5.51796332749912E-50	-0.419718412	0.736	0.847	9.0676691360793E-46
LAMTOR4	6.10869436356509E-52	-0.419853884	0.631	0.764	1.00384174476465E-47
POMK	0	-0.419886899	0	0.283	0
EPS8L2	1.23481382880654E-78	-0.419913739	0.202	0.442	2.02916956487778E-74
PKIB	1.65353176883574E-36	-0.420097347	0.546	0.67	2.71724875572778E-32
BICD1	4.64012587648944E-108	-0.420276761	0.133	0.383	7.6251188528351E-104
YLPM1	2.83327044897373E-138	-0.420445414	0.134	0.423	4.65591332879853E-134
YME1L1	1.52234536948084E-60	-0.420586782	0.35	0.577	2.50167014566786E-56
CELF1	3.0943461522838E-67	-0.420646334	0.262	0.493	5.08493903204797E-63
PCNT	1.36487918157633E-134	-0.42075484	0.115	0.382	2.24290595908439E-130
ZNF827	1.0084173783364E-122	-0.420978949	0.118	0.374	1.65713227782021E-118
POLR1A	6.32367916376474E-200	-0.421376758	0.068	0.336	1.03917019698146E-195
ASCL1	1.75454770883794E-161	-0.421462108	0.048	0.255	2.88324824993338E-157
ZFP90	3.84709708591065E-209	-0.421471412	0.069	0.343	6.32193464127698E-205
ZNF503	2.34129338743456E-134	-0.421504956	0.08	0.31	3.84744742357121E-130
UQCR10	2.57907533098406E-54	-0.421927023	0.716	0.82	4.2381944914061E-50
EHMT1	2.25739631013027E-134	-0.42193197	0.112	0.375	3.70957935643708E-130
ZNF445	4.21463395802641E-257	-0.421962359	0.05	0.32	6.9259079832248E-253
SRSF6	2.24601128730585E-99	-0.422226749	0.182	0.449	3.6908703484297E-95
LYPLA2	4.48562183671644E-102	-0.422506791	0.141	0.385	7.37122236427612E-98
ARL6IP5	9.63428323121209E-51	-0.422616198	0.5	0.663	1.58320176338508E-46
AP3D1	5.03087674040965E-66	-0.422742253	0.281	0.513	8.26723974751518E-62
SEMA3C	0	-0.42274292	0.001	0.232	0
G3BP2	4.65332034914992E-49	-0.42298973	0.415	0.598	7.64680132975806E-45
NFATC2IP	3.28329423667438E-143	-0.423297264	0.106	0.374	5.39543741912701E-139
DDX5	9.87234440918548E-66	-0.423557565	0.859	0.956	1.62232235676145E-61
PLIN2	1.74870652119324E-202	-0.423647096	0.056	0.305	2.87364942627685E-198
PHF14	6.14760877311771E-53	-0.423717029	0.322	0.523	1.01023654968643E-48
TSSC4	4.26912010476403E-68	-0.42385712	0.254	0.486	7.01544506815873E-64
RTN2	1.52253900353827E-236	-0.42398321	0.051	0.311	2.50198834451444E-232
LYPLA1	1.89344521022062E-80	-0.424381407	0.217	0.464	3.11149851395555E-76
RASSF6	6.39697778733552E-87	-0.425060155	0.15	0.38	1.05121535979285E-82
PAFAH1B2	1.13167196298804E-72	-0.42518744	0.261	0.503	1.85967653677824E-68
USP14	1.16907098357865E-74	-0.425191749	0.255	0.505	1.9211343473148E-70
PILRB	1.66454745850737E-211	-0.425260513	0.07	0.348	2.73535083856515E-207
CD151	2.6759401970041E-57	-0.425582487	0.362	0.581	4.39737252573684E-53
AGO1	8.72650207823854E-196	-0.425593677	0.079	0.36	1.43402608651694E-191
JAKMIP2	1.39568913728078E-107	-0.425751466	0.145	0.401	2.2935359592935E-103
PSMD1	1.53472557143331E-54	-0.426162259	0.433	0.629	2.52201453153636E-50
SPATS2L	1.61281720499446E-180	-0.426200899	0.064	0.311	2.65034251296739E-176
NPDC1	2.80958347766534E-51	-0.42625422	0.447	0.636	4.61698852884745E-47
CTNNBIP1	6.14119966356349E-207	-0.426439532	0.077	0.366	1.00918334071339E-202
TNRC6A	2.50819996182131E-82	-0.42679116	0.207	0.451	4.12172499726096E-78
TMEM65	3.0737499199177E-104	-0.426799627	0.15	0.406	5.05109324340076E-100
NAV3	0	-0.426901886	0.023	0.296	0
MMP24OS	2.23355643549133E-84	-0.426922497	0.228	0.487	3.6704032904429E-80
LDLRAP1	1.22139069664075E-49	-0.42703719	0.229	0.414	2.00711133178975E-45
ACTR1A	1.71073001804041E-105	-0.42717297	0.16	0.423	2.81124263864581E-101
MFSD3	1.51952317189539E-270	-0.427510588	0.057	0.348	2.4970324283757E-266
OAZ2	4.68316663301066E-58	-0.427946972	0.366	0.58	7.69584772802641E-54
MAN2A1	2.04847716873139E-162	-0.428172663	0.083	0.342	3.3662625313763E-158
QARS1	0	-0.428334322	0	0.285	0
MBOAT7	7.18371232836034E-209	-0.428447235	0.075	0.36	1.18049944691945E-204
KIF3B	1.13376558384828E-58	-0.428608463	0.317	0.526	1.86311698393788E-54
ARHGAP18	8.03743391628833E-112	-0.428711143	0.111	0.348	1.32079151546366E-107
GNG5	1.42752877427342E-49	-0.429192255	0.469	0.643	2.3458580347635E-45
EID1	1.55192413011412E-68	-0.429295765	0.897	0.961	2.55027692301653E-64
DCAF10	1.26609542351782E-132	-0.429431106	0.138	0.423	2.08057460946684E-128
CASZ1	6.73629138082408E-200	-0.429459349	0.06	0.312	1.10697476261082E-195
WARS1	0	-0.429537069	0	0.284	0
GLYCTK	0	-0.42975025	0.032	0.319	0
MBOAT2	2.76572254996256E-241	-0.42977321	0.061	0.345	4.54491186635347E-237
KLHL23	1.58159029918185E-199	-0.430069554	0.069	0.336	2.59902733864553E-195
CHST9	2.68241087820747E-37	-0.430239702	0.378	0.529	4.40800579615834E-33
SYAP1	2.0552877207686E-63	-0.430558878	0.289	0.513	3.37745431153905E-59
FDFT1	3.66341495620641E-69	-0.430579497	0.254	0.487	6.02008979753399E-65
RAB15	2.56311236746656E-155	-0.430624366	0.115	0.404	4.2119625534578E-151
WIPI2	3.05270184275165E-105	-0.430712785	0.168	0.434	5.01650493819379E-101
PGD	6.61666455173817E-128	-0.431115896	0.125	0.392	1.08731648578713E-123
NAXE	3.35212718497604E-66	-0.4311564	0.327	0.563	5.50855060307112E-62
SOX5	3.58615226577141E-126	-0.431501348	0.113	0.367	5.89312401834216E-122
BRWD1	2.83164044553038E-109	-0.431754153	0.153	0.418	4.65323474414008E-105
H1-2	0	-0.431939559	0	0.257	0
INPPL1	0	-0.431954597	0.038	0.319	0
ARHGEF12	4.35744492024062E-98	-0.43198899	0.182	0.447	7.16058923743141E-94
METTL9	2.80654136488045E-71	-0.432347081	0.263	0.499	4.61198942490805E-67
RBX1	4.39294853280149E-50	-0.432399818	0.572	0.719	7.21893232395269E-46
ABHD17A	1.80630920974893E-118	-0.432417357	0.143	0.413	2.96830792438042E-114
TPST2	0	-0.433287263	0.015	0.302	0
MTMR9	1.72640589258683E-162	-0.4333838	0.108	0.396	2.83700280328794E-158
SENP6	1.93875557264051E-60	-0.433503118	0.29	0.505	3.18595703252014E-56
ZDBF2	9.61491311770412E-160	-0.433597012	0.092	0.36	1.58001867263232E-155
PPP2R2B	0	-0.434194437	0.027	0.29	0
VARS1	0	-0.434338055	0	0.288	0
CYP20A1	1.66389030120716E-107	-0.434377681	0.156	0.419	2.73427093197373E-103
PCLO	6.18546303451934E-46	-0.434762442	0.449	0.625	1.01645714046256E-41
MCF2L	1.15354395639934E-156	-0.434776603	0.099	0.371	1.89561878355104E-152
MT-ND4	1.56637234144694E-96	-0.435109294	0.999	1	2.57401966869976E-92
SC5D	8.22064791776091E-72	-0.435648253	0.214	0.44	1.35089907232565E-67
HDAC2	6.06824369564227E-79	-0.436295847	0.237	0.485	9.97194486504895E-75
DYNC2I1	0	-0.43673257	0	0.295	0
EIF4G3	7.35962480690949E-65	-0.436810928	0.307	0.534	1.20940714451944E-60
HNRNPA3	3.17100068652431E-53	-0.437269009	0.599	0.743	5.21090542816539E-49
SSU72	9.31847856619053E-57	-0.43742529	0.419	0.614	1.53130558278209E-52
GNAI1	9.36701133664747E-95	-0.437670377	0.175	0.429	1.53928097295128E-90
KMT5B	6.75337338904846E-99	-0.437710878	0.173	0.434	1.10978184902233E-94
ARHGDIA	4.15528257846856E-57	-0.437741285	0.364	0.574	6.82837586119738E-53
CTDNEP1	8.73039402367065E-86	-0.437750495	0.221	0.477	1.4346656499098E-81
ST6GAL1	0	-0.43821577	0.021	0.31	0
SON	1.14594129546687E-55	-0.438301843	0.624	0.756	1.88312533084071E-51
DTNA	9.77069196997511E-86	-0.438407269	0.17	0.406	1.60561781142601E-81
PIN1	3.59478961141546E-59	-0.438699923	0.503	0.698	5.90731776843903E-55
RSF1	3.0356016461885E-53	-0.438726133	0.402	0.599	4.98840418518157E-49
SMIM6	9.02670432313531E-104	-0.438824012	0.18	0.453	1.48335832142083E-99
FAT3	0	-0.439199858	0.002	0.269	0
GNA11	1.95676208625683E-156	-0.439414764	0.107	0.387	3.21554713634585E-152
NAIP	2.32356052479152E-144	-0.439801811	0.108	0.378	3.8183070103899E-140
DKK3.00	0	-0.440470974	0.006	0.291	0
ITPR1	0	-0.440515647	0.021	0.311	0
BNIP3	1.20950805528445E-55	-0.440615036	0.442	0.636	1.98758458724893E-51
MGRN1	1.27985933895056E-157	-0.440969765	0.1	0.374	2.10319285169746E-153
PTGES2	3.52256769823354E-86	-0.441057668	0.227	0.487	5.78863549850717E-82
RAB29	5.27037686716443E-76	-0.441386207	0.183	0.407	8.66081030581131E-72
COA8	0	-0.441509711	0	0.299	0
PDK3	6.7725751278518E-200	-0.442519376	0.061	0.315	1.11293727075989E-195
VDAC3	1.82060867637953E-52	-0.44288011	0.387	0.572	2.99180623789449E-48
MYT1L	1.43937242118153E-97	-0.443267343	0.14	0.378	2.36532069972761E-93
TSPAN5	8.12162286957503E-276	-0.443315308	0.05	0.328	1.33462628615726E-271
CTTNBP2	0	-0.443462103	0.006	0.284	0
MICOS10	0	-0.443892362	0	0.305	0
DIO3	0	-0.443892362	0	0.191	0
MEAK7	0	-0.443892362	0	0.281	0
SMG1	1.72793525567118E-100	-0.443985158	0.177	0.44	2.83951600564445E-96
PLCB4	1.18709832025186E-64	-0.443986889	0.279	0.504	1.95075866966988E-60
TENM3	5.84308052179997E-140	-0.444229844	0.112	0.38	9.6019342214739E-136
NOSIP	6.69695964613208E-84	-0.444413089	0.219	0.471	1.10051137864888E-79
EHMT2	5.15370113375672E-237	-0.444498381	0.066	0.355	8.46907707310242E-233
MAVS	9.62174915708551E-187	-0.444575108	0.101	0.404	1.58114203898386E-182
NASP	1.85360511092453E-100	-0.44469569	0.207	0.486	3.04602927878229E-96
CTDSPL	2.34003030925348E-198	-0.444903244	0.081	0.367	3.84537180719625E-194
TENM2	0	-0.445052961	0.002	0.264	0
MROH1	2.55600207245647E-140	-0.445075219	0.087	0.329	4.20027820566772E-136
UBE2Z	4.91252906176164E-138	-0.445228283	0.145	0.441	8.0727590071929E-134
CCAR1	2.1894088110156E-78	-0.44542918	0.234	0.48	3.59785549914194E-74
NDUFS1	5.41796180017986E-78	-0.445502185	0.263	0.512	8.90333662623556E-74
NF1	4.73065673284577E-95	-0.445623786	0.2	0.465	7.77388820908545E-91
RPS6KA3	1.89488674489562E-76	-0.445661072	0.188	0.419	3.11386738788697E-72
FTL	5.25558644626347E-75	-0.445663251	1	1	8.63650520714477E-71
CAND1	8.16975575450298E-86	-0.446321073	0.249	0.511	1.34253596313748E-81
PPY	0.761637095	-0.446323521	0.17	0.167	1
EHBP1	6.68809712094759E-95	-0.446609382	0.174	0.426	1.09905499988532E-90
PLXNB1	0	-0.446661306	0.039	0.332	0
ATP1A1	3.80646691731175E-57	-0.446754138	0.428	0.632	6.25516708521839E-53
DMXL2	6.37210517430921E-164	-0.446871926	0.102	0.385	1.04712804329423E-159
IREB2	4.53927872600621E-145	-0.446899322	0.117	0.394	7.459396730446E-141
KPNA3	2.95404246963025E-122	-0.447444519	0.158	0.441	4.8543779903434E-118
AUTS2	0	-0.447698554	0.018	0.305	0
EIF3F	1.54412313739107E-64	-0.448081872	0.446	0.669	2.53745755167474E-60
TRAF4	0	-0.448171589	0.051	0.356	0
WAC	1.60819764902367E-71	-0.448277518	0.347	0.589	2.6427511966406E-67
SERBP1	2.83058364783024E-58	-0.4484001	0.61	0.76	4.65149810847944E-54
ERCC6L2	7.20440093601194E-165	-0.448435817	0.103	0.387	1.18389920581484E-160
KCNN3	0	-0.44861478	0.008	0.284	0
LINGO1	0	-0.448645892	0	0.283	0
GLUL	3.24387008603974E-160	-0.448652417	0.106	0.389	5.3306517123891E-156
HNRNPH1	1.97145248066119E-83	-0.449044203	0.262	0.529	3.23968786147054E-79
UQCRC1	2.67627223303385E-80	-0.449298284	0.261	0.516	4.39791816054452E-76
KIF21A	2.66689129914388E-53	-0.449776743	0.5	0.677	4.38250247188314E-49
ABCA3	3.21472606954379E-138	-0.449777453	0.114	0.383	5.2827593500813E-134
ERBB3	0	-0.451111388	0.004	0.274	0
CYFIP2	6.27184210011863E-167	-0.451913102	0.105	0.394	1.03065181231249E-162
SMARCA5	8.52764587461456E-59	-0.452010203	0.393	0.6	1.40134804657541E-54
ISYNA1	2.14773169851801E-216	-0.452576908	0.073	0.36	3.52936750017465E-212
FAM214A	1.26501037494427E-147	-0.452983969	0.117	0.398	2.07879154914592E-143
GNAS	1.89507327290496E-54	-0.453043055	0.991	0.999	3.11417390936472E-50
GNAZ	8.46056970437791E-208	-0.453214441	0.083	0.379	1.39032541952042E-203
KLHL5	2.09476869863593E-176	-0.453215006	0.089	0.367	3.44233340246842E-172
GPATCH2L	6.71785233358331E-85	-0.453378685	0.234	0.489	1.10394467397774E-80
MDM4	6.42147401598392E-105	-0.453506787	0.187	0.462	1.05524082504664E-100
CDK5R2	4.2522083050293E-141	-0.453611987	0.131	0.419	6.98765390765465E-137
ANKS1B	1.28664590604903E-255	-0.453921019	0.047	0.306	2.11434521741037E-251
FGD4	4.29650378896259E-72	-0.454326397	0.227	0.464	7.06044467640223E-68
ZMYM2	8.03913906262692E-99	-0.454358388	0.185	0.446	1.32107172216148E-94
DARS1	0	-0.454565863	0	0.308	0
TRAK1	9.35139891712503E-156	-0.455101944	0.129	0.43	1.53671538405116E-151
UBE2K	9.34715833617938E-70	-0.455115733	0.311	0.547	1.53601852938436E-65
TARDBP	1.10243474947106E-94	-0.455477288	0.216	0.485	1.8116310238058E-90
NKIRAS2	2.54955416344647E-209	-0.455505298	0.087	0.389	4.18968235679158E-205
TTC37	6.41200436664057E-79	-0.455577761	0.308	0.572	1.05368467757004E-74
PLPPR5	0	-0.455584019	0.006	0.29	0
BMERB1	0	-0.455746948	0	0.312	0
MTRNR2L10	4.22371956518173E-54	-0.455956534	0.576	0.73	6.94083836146314E-50
RAC3	6.29766000214997E-263	-0.456339444	0.061	0.357	1.03489446815331E-258
SEZ6L	6.59346809870553E-91	-0.456911857	0.163	0.404	1.08350461266028E-86
GFUS	0	-0.456927067	0	0.309	0
ZFR	2.69294321064839E-65	-0.456945198	0.331	0.562	4.42531357805851E-61
ARIH1	2.29976568720954E-118	-0.457081817	0.154	0.429	3.77920495379144E-114
SELENOW	1.95304624147316E-51	-0.457986279	0.592	0.736	3.20944088861285E-47
FAM89B	2.35444885146101E-187	-0.458559323	0.092	0.385	3.86906579760588E-183
DCAF5	1.16943231518907E-180	-0.458998222	0.112	0.421	1.9217281235502E-176
PTP4A2	6.26953233684265E-69	-0.459057101	0.365	0.598	1.03027224891335E-64
TBC1D1	4.06950743768489E-213	-0.459465935	0.068	0.342	6.68742157234758E-209
CSNK2A1	2.20770235907625E-77	-0.459861521	0.27	0.517	3.62791728667E-73
ZNF580	1.20399924170874E-104	-0.459893294	0.2	0.48	1.97853195389998E-100
CDH2	4.29278498247174E-200	-0.460463153	0.087	0.383	7.05433356169582E-196
KRT19	0	-0.460576818	0.024	0.283	0
ALDH7A1	3.25408601663256E-221	-0.461090668	0.076	0.371	5.34743955113229E-217
TRIM24	2.80576670708705E-239	-0.461669921	0.063	0.346	4.61071642975614E-235
IGF2R	6.67202002206156E-171	-0.46173032	0.107	0.402	1.09641305022538E-166
PHIP	2.57188597347189E-76	-0.461736649	0.328	0.59	4.22638022020636E-72
MBD3	6.14820208689613E-244	-0.463148559	0.071	0.371	1.01033404893964E-239
LSS	1.18653826912234E-192	-0.463232513	0.077	0.352	1.94983833764875E-188
MRPL28	2.90480330819359E-89	-0.463288585	0.239	0.504	4.77346327635453E-85
MYEF2	9.25501870482614E-91	-0.46332863	0.214	0.474	1.52087722376408E-86
QPCT	2.93662119670321E-51	-0.463409813	0.505	0.667	4.82574961254239E-47
SERPINB1	1.09415891412879E-60	-0.463459003	0.352	0.565	1.79803134358785E-56
ADCY2	0	-0.463476346	0.001	0.285	0
SESN2	1.22501545631372E-161	-0.463706457	0.116	0.413	2.01306789936033E-157
BTG1	4.77508426823725E-44	-0.463827258	0.498	0.646	7.84689597799428E-40
YARS1	0	-0.463987579	0	0.304	0
PPP1R10	4.26649009792392E-113	-0.464213595	0.191	0.48	7.01112317791838E-109
ITGA1	6.70523207559908E-158	-0.464490111	0.087	0.347	1.1018707869832E-153
NUMA1	7.60364163208829E-89	-0.464659751	0.235	0.498	1.24950642940107E-84
SPEN	6.17275147674231E-120	-0.46487244	0.168	0.455	1.01436825017306E-115
BSG	2.48290947079528E-66	-0.465035731	0.573	0.765	4.08016513335788E-62
CLSTN3	0	-0.466122416	0.046	0.368	0
PGAP4	0	-0.466333425	0	0.314	0
HOOK3	1.87008973233885E-108	-0.466387414	0.2	0.485	3.07311845715243E-104
EPN1	1.81953070695837E-143	-0.466469721	0.138	0.432	2.99003481074469E-139
AGFG1	2.65111091282105E-194	-0.466660028	0.103	0.413	4.35657056303884E-190
PLA2G12A	2.33542642278323E-115	-0.467129823	0.173	0.452	3.83780624055969E-111
SAMD5	1.1990506571451E-168	-0.467475484	0.067	0.308	1.97039994488655E-164
PPARA	3.23081128798208E-265	-0.467791403	0.058	0.347	5.30919218954095E-261
STX3	1.28453647768267E-101	-0.468292066	0.186	0.455	2.11087879377594E-97
RANBP2	7.70065801928759E-75	-0.470177196	0.275	0.52	1.26544913230953E-70
FAM126A	0	-0.470393763	0.019	0.329	0
GSTA4	8.71776893208549E-106	-0.470464812	0.19	0.462	1.43259096860961E-101
KAT6A	3.57860716156379E-121	-0.47064705	0.166	0.448	5.88072514859777E-117
NAV2	1.43354940485822E-93	-0.470826862	0.188	0.442	2.35575173700352E-89
ARHGAP35	2.06404157533524E-187	-0.471072154	0.112	0.428	3.3918395207484E-183
MAP1A	1.3827687796986E-100	-0.47207133	0.223	0.504	2.27230393567871E-96
ATF7IP	1.65813595703843E-129	-0.472079241	0.148	0.432	2.72481481820126E-125
PLEKHJ1	3.27779343445842E-116	-0.47288789	0.192	0.481	5.38639795084552E-112
PPP1CB	3.89853008076557E-65	-0.473254357	0.442	0.646	6.40645448172207E-61
CALR	2.75367694245352E-63	-0.473306496	0.832	0.941	4.52511731953387E-59
SREBF2	4.48029000863941E-160	-0.47385999	0.117	0.409	7.36246057119714E-156
PLXNB2	2.01064010874789E-102	-0.473924109	0.203	0.478	3.3040848907054E-98
GAPDH	1.61814225243474E-145	-0.473956922	0.983	1	2.65909316342601E-141
FRY	1.89412885028011E-144	-0.474425174	0.131	0.419	3.1126219396653E-140
KTN1	2.40408490452676E-66	-0.474477763	0.655	0.826	3.95063272360883E-62
MTCH1	1.72488604954059E-68	-0.474800459	0.416	0.646	2.83450524521005E-64
UROS	9.59671955447849E-83	-0.474809445	0.246	0.499	1.57702892438745E-78
RGS12	0	-0.474811956	0.021	0.339	0
RFX3	9.86447559074349E-222	-0.475177874	0.077	0.375	1.62102927382688E-217
SLC7A2	3.35715701830319E-32	-0.475236844	0.452	0.58	5.51681612817763E-28
SIDT2	0	-0.475588917	0.041	0.342	0
SEPTIN9	0	-0.475678851	0	0.314	0
PWWP3A	0	-0.475678851	0	0.319	0
NIPBL	1.05070907750565E-77	-0.475735633	0.297	0.547	1.72663022706504E-73
ATXN7L3B	1.48899301339589E-82	-0.476395778	0.283	0.541	2.44686221891346E-78
ERC1	1.41888737266795E-98	-0.476793812	0.218	0.493	2.33165761950524E-94
PGPEP1	6.59349326117258E-147	-0.476895398	0.127	0.415	1.08350874760849E-142
PDXDC1	1.13623223914441E-95	-0.477261077	0.258	0.536	1.867170438586E-91
SLC25A3	4.00976007146306E-73	-0.477507511	0.747	0.877	6.58923872543525E-69
AGT	7.7084505112817E-78	-0.477573403	0.107	0.301	1.26672967251892E-73
IRGQ	9.54669915318749E-253	-0.47764893	0.074	0.386	1.5688090718433E-248
SUPT5H	1.90484930122685E-77	-0.477687135	0.256	0.494	3.13023885670608E-73
RPL7L1	1.99029191800306E-72	-0.477769538	0.406	0.635	3.27064670885443E-68
ASH1L	2.71225019593737E-58	-0.47787281	0.412	0.609	4.45704074698388E-54
KPNA4	8.01318918105395E-125	-0.478227208	0.156	0.439	1.31680737812259E-120
MSRB2	2.13239745356259E-91	-0.478623145	0.228	0.492	3.5041687354394E-87
USP34	6.80088681195518E-77	-0.478879632	0.32	0.571	1.1175897298086E-72
ARHGEF7	1.43399790925978E-213	-0.47911243	0.083	0.382	2.35648876428659E-209
ZDHHC14	4.24372749926568E-118	-0.479358685	0.146	0.413	6.9737173995433E-114
CYB5R3	5.9967362303107E-78	-0.480200128	0.332	0.581	9.85443664726957E-74
XKR4	0	-0.480370113	0.038	0.341	0
CALM3	4.34357764736141E-64	-0.481374817	0.447	0.654	7.137801147909E-60
TMEM160	1.45495188218078E-109	-0.481408207	0.219	0.514	2.39092242798767E-105
ADAR	1.8630333334282E-76	-0.482240591	0.31	0.559	3.06152267682256E-72
TRAP1	1.96893982893337E-225	-0.482293678	0.088	0.404	3.23555882088621E-221
MAPK12	0	-0.482336241	0.03	0.356	0
PPP1R9A	6.39579299256736E-101	-0.482422696	0.215	0.49	1.05102066246859E-96
MSRB1	2.05157483429468E-201	-0.482876139	0.102	0.418	3.37135292519645E-197
HTT	2.1777999804687E-182	-0.483159725	0.11	0.418	3.57877870790422E-178
EMC10	2.07263100717644E-71	-0.483245719	0.469	0.698	3.40595453409304E-67
